,stage2,stage3
ENSG00000148362.10,0.102040816,0.138271605
ENSG00000148377.5,351.5228571,0.022222222
ENSG00000148384.12,0.081632653,102.9753086
ENSG00000148396.18,0.142857143,413.1762584
ENSG00000148399.12,1030.285714,164.2216524
ENSG00000148400.9,0.06122449,0.022222222
ENSG00000148429.14,117.0408163,0.092307692
ENSG00000148444.15,0.674285714,25.06110161
ENSG00000148481.13,0.081632653,0.111111111
ENSG00000148484.17,2422.387755,25.24691358
ENSG00000148516.21,273.5918367,554.5439695
ENSG00000148572.15,847.7055102,427.206078
ENSG00000148606.12,0.040816327,0.044444444
ENSG00000148634.15,283.9795918,52.06267806
ENSG00000148660.20,690.2857143,0.051282051
ENSG00000148672.8,2.204081633,64.25622033
ENSG00000148688.13,633.8571429,7.051092118
ENSG00000148690.11,0.081632653,21.79012346
ENSG00000148700.14,86.97959184,357.4395062
ENSG00000148719.14,98.85714286,0.200379867
ENSG00000148730.6,428.2857143,14.37473884
ENSG00000148773.13,221.2857143,0.022222222
ENSG00000148803.11,19.7755102,0.037986705
ENSG00000148824.18,91.63265306,140.2205128
ENSG00000148834.12,62.12244898,122.8364672
ENSG00000148835.10,0.632653061,0.012345679
ENSG00000148840.10,0.102040816,79.95555557
ENSG00000148841.15,0.102040816,9.568850902
ENSG00000148842.17,0.097346939,0.758974359
ENSG00000148843.13,208.1836735,403.1080722
ENSG00000148908.14,697.0816327,205.6602089
ENSG00000148925.10,0.020408163,4.018803418
ENSG00000148926.9,1.040816327,0.548148148
ENSG00000148943.11,96.57142857,95.45811967
ENSG00000148950.9,0.224489796,2.312250712
ENSG00000148965.9,0.06122449,0.025641026
ENSG00000149084.12,1778.061429,67.29069136
ENSG00000149089.12,0.204081633,310.3815765
ENSG00000149091.15,0.040816327,0.4
ENSG00000149100.12,563.7916327,979.5845319
ENSG00000149131.15,0.06122449,0.229059829
ENSG00000149136.8,543.5687755,24.82640076
ENSG00000149150.8,0.387755102,0.167901235
ENSG00000149177.12,0.06122449,0.227160494
ENSG00000149179.13,10.57142857,116.7234568
ENSG00000149182.14,149.3669388,0.301234568
ENSG00000149187.18,1164.469388,268.7099715
ENSG00000149196.15,0.224489796,932.1244786
ENSG00000149212.11,1453.387755,1571.424881
ENSG00000149218.4,12.93877551,0.461538462
ENSG00000149231.11,1.102040816,165.6723647
ENSG00000149269.9,582.4897959,106.7981006
ENSG00000149273.14,3959.567143,7102.026555
ENSG00000149308.16,78.3877551,679.3298709
ENSG00000149311.18,32.24489796,301.6085907
ENSG00000149313.10,861.2244898,4.964102563
ENSG00000149346.14,489.8163265,0.037037037
ENSG00000149357.9,738.6326531,66.0182336
ENSG00000149418.10,377.1632653,6.312820512
ENSG00000149428.18,0.224489796,0.285849953
ENSG00000149474.13,10.0544898,0.012345679
ENSG00000149480.6,225.5510204,152.4493827
ENSG00000149483.11,0.204081633,5.965432098
ENSG00000149485.18,15.08163265,0.088888889
ENSG00000149531.15,0.040816327,21.05024691
ENSG00000149532.15,120.1020408,139.7811966
ENSG00000149534.8,0.428571429,0.037986705
ENSG00000149547.14,629.6530612,82.05470084
ENSG00000149554.12,0.93877551,0.124786325
ENSG00000149557.12,0.12244898,0.044444444
ENSG00000149577.15,35.97959184,0.024691358
ENSG00000149600.11,248.7346939,102.5677113
ENSG00000149646.12,162.8367347,0.106172839
ENSG00000149658.17,300.6734694,0.873884141
ENSG00000149716.12,0.06122449,0.377777778
ENSG00000149743.13,62.89489796,0.051282051
ENSG00000149761.8,0.370408163,124.83785
ENSG00000149781.12,0.183673469,0.101234568
ENSG00000149792.8,277.2436735,645.7239886
ENSG00000149806.10,6279.123673,4260.587123
ENSG00000149823.8,0.040816327,167.4574815
ENSG00000149923.13,30.30612245,82.34301995
ENSG00000149925.17,1826.428571,1046.298955
ENSG00000149929.15,0.040816327,20.26291358
ENSG00000149932.16,475.3877551,310.2780627
ENSG00000149970.14,0.265306122,0.037037037
ENSG00000150045.11,0.102040816,0.092307692
ENSG00000150054.18,0.142857143,294.1234568
ENSG00000150093.18,196.2106122,359.3240247
ENSG00000150316.11,2001.755102,612.2309591
ENSG00000150347.14,6018.346939,4124.19829
ENSG00000150401.14,0.040816327,0.314529915
ENSG00000150403.17,54.6122449,149.5553656
ENSG00000150433.9,0.081632653,0.060208927
ENSG00000150459.12,2141.795918,818.722697
ENSG00000150477.14,25.04081633,0.047863248
ENSG00000150527.17,50.48979592,148.4009497
ENSG00000150593.17,2785.167755,4436.54581
ENSG00000150637.8,14.06122449,0.345679012
ENSG00000150667.6,0.020408163,0.133333333
ENSG00000150687.11,0.163265306,0.128395062
ENSG00000150712.10,407.4081633,110.5244065
ENSG00000150753.11,2612.843265,144.1870446
ENSG00000150768.15,652.1428571,0.196011396
ENSG00000150776.17,356.1206122,0.387492878
ENSG00000150779.11,765.3691837,151.7352042
ENSG00000150782.11,0.87755102,0.044444444
ENSG00000150787.7,531.9795918,0.075973409
ENSG00000150867.13,2711.081633,2189.8283
ENSG00000150907.7,8.224489796,495.8697057
ENSG00000150938.9,195.0408163,646.148148
ENSG00000150961.14,405.4285714,4.32231719
ENSG00000150977.10,287.3673469,518.0207027
ENSG00000150991.14,9195.627347,6590.561199
ENSG00000150995.18,282.4489796,104.4717949
ENSG00000151014.5,4.06122449,0.347768281
ENSG00000151090.17,0.102040816,0.022222222
ENSG00000151092.16,2152.020408,878.7967713
ENSG00000151131.10,306.2040816,53.93998101
ENSG00000151135.9,0.816326531,15.22905983
ENSG00000151148.13,9.673469388,631.5960114
ENSG00000151150.21,0.081632653,7.809876542
ENSG00000151151.5,1.428571429,555.2290598
ENSG00000151233.10,0.897959184,183.6666667
ENSG00000151239.13,0.163265306,1377.639316
ENSG00000151247.12,2256.017755,624.8235462
ENSG00000151287.16,38.28571429,5.506172839
ENSG00000151292.17,326.2040816,1395.277873
ENSG00000151304.5,10.59183673,127.382906
ENSG00000151327.12,863.3469388,673.3895536
ENSG00000151332.18,603.5714286,1372.539791
ENSG00000151353.14,0.224489796,22.35156695
ENSG00000151366.12,1751.661837,559.263698
ENSG00000151414.14,104.1632653,29.55327635
ENSG00000151422.12,54.46938776,0.26362773
ENSG00000151461.19,796.2244898,1013.506363
ENSG00000151465.13,679.2289796,726.8889647
ENSG00000151466.11,95.30612245,0.21614435
ENSG00000151470.12,721.5714286,0.251851852
ENSG00000151491.12,0.020408163,0.188414055
ENSG00000151498.11,0.020408163,1.338841405
ENSG00000151500.14,22.6122449,348.0839508
ENSG00000151502.10,0.102040816,0.224691358
ENSG00000151503.12,179.244898,0.049382716
ENSG00000151532.13,45.18367347,35.56448243
ENSG00000151552.11,0.265306122,0.066666667
ENSG00000151553.14,3.346938776,27.31528965
ENSG00000151575.14,33.2244898,281.5508072
ENSG00000151576.10,1.926938776,675.5492878
ENSG00000151612.15,45.71428571,115.0043685
ENSG00000151651.15,0.326530612,153.7401709
ENSG00000151657.11,35.06122449,31.84691358
ENSG00000151665.12,272.3765306,18.52197531
ENSG00000151689.12,0.040816327,78.44406458
ENSG00000151690.14,0.12244898,0.807407407
ENSG00000151694.12,182.0944898,23.04402469
ENSG00000151702.16,213.1836735,21.28091168
ENSG00000151725.11,0.102040816,1.266666667
ENSG00000151726.13,384.4693878,541.3130105
ENSG00000151729.10,77,79.32516618
ENSG00000151746.13,0.102040816,0.167901235
ENSG00000151748.14,0.12244898,909.2919373
ENSG00000151773.12,0.020408163,0.037986705
ENSG00000151779.12,68.10204082,5.557264958
ENSG00000151789.10,0.501020408,0.592592593
ENSG00000151806.13,0.12244898,262.705679
ENSG00000151835.14,0.020408163,939.5532765
ENSG00000151846.8,6.004693878,4.039726496
ENSG00000151849.14,0.020408163,831.9008548
ENSG00000151876.12,0.081632653,0.025641026
ENSG00000151881.14,232.2653061,0.177777778
ENSG00000151883.17,855.4693878,239.9565052
ENSG00000151893.14,71.40816327,788.0831908
ENSG00000151914.19,0.326530612,0.515479582
ENSG00000151923.17,822.2653061,401.3811966
ENSG00000151929.9,30.85714286,0.184615385
ENSG00000152061.23,721.6530612,476.508832
ENSG00000152078.9,0.020408163,0.844444444
ENSG00000152082.13,4.63122449,62.86402849
ENSG00000152102.17,166.3877551,89.24197532
ENSG00000152117.17,0.142857143,54.10407978
ENSG00000152127.8,88.30612245,626.3686611
ENSG00000152133.14,341.5510204,45.00968662
ENSG00000152193.7,20.10204082,296.537132
ENSG00000152217.16,399.3469388,329.7056031
ENSG00000152219.4,250.3265306,490.825641
ENSG00000152223.12,0.142857143,109.1508072
ENSG00000152229.18,0.020408163,0.025641026
ENSG00000152234.15,2156.122449,2281.388604
ENSG00000152240.12,52.59183673,1901.808547
ENSG00000152242.10,1405.510204,0.092307692
ENSG00000152256.13,2555.165102,491.1874643
ENSG00000152270.8,1.163265306,1.247293447
ENSG00000152291.13,589.9795918,1283.655081
ENSG00000152332.15,423.0204082,712.0987653
ENSG00000152348.15,3.199183673,4.651823362
ENSG00000152359.14,537.1836735,3.222222222
ENSG00000152382.5,0.020408163,335.8790123
ENSG00000152404.15,94.10204082,353.8250712
ENSG00000152409.8,40.46938776,696.0873696
ENSG00000152413.14,29.6122449,298.4691358
ENSG00000152422.15,0.040816327,20.88888889
ENSG00000152443.12,120.755102,72.03456791
ENSG00000152457.17,1.183673469,4.250902184
ENSG00000152464.14,217.53,45.62493827
ENSG00000152465.17,241.6536735,0.469838557
ENSG00000152484.13,460.1632653,831.7264958
ENSG00000152492.13,1403.19,814.548718
ENSG00000152495.10,0.346938776,98.34700856
ENSG00000152518.7,4683.428571,4236.977018
ENSG00000152520.13,2659.571429,1817.165432
ENSG00000152558.14,6188.244898,2158.653181
ENSG00000152601.17,1397.604082,1375.781767
ENSG00000152620.12,154.6938776,54.274264
ENSG00000152684.10,0.649387755,0.180246914
ENSG00000152689.17,56.34693878,1279.540741
ENSG00000152700.13,0.244897959,475.0471036
ENSG00000152749.7,199.755102,0.056790123
ENSG00000152778.8,453.2244898,356.9196582
ENSG00000152784.15,491.5714286,0.333333333
ENSG00000152795.17,3877.938776,5517.847102
ENSG00000152804.10,157.8163265,237.8222222
ENSG00000152818.18,390.7959184,394.5023742
ENSG00000152894.14,0.040816327,0.12345679
ENSG00000152904.11,55.93877551,225.1580247
ENSG00000152942.18,513.122449,1.433808167
ENSG00000152944.8,0.265306122,0.51642925
ENSG00000152952.11,0.040816327,0.022222222
ENSG00000153006.15,136.4489796,23.04786325
ENSG00000153015.15,83.59183673,0.109591643
ENSG00000153029.14,0.653061224,63.7506173
ENSG00000153037.13,896.3128571,18.47312441
ENSG00000153046.17,0.367346939,188.7365622
ENSG00000153048.10,91.73142857,0.187439696
ENSG00000153064.11,4578.55102,2867.658879
ENSG00000153066.12,0.387755102,0.932383666
ENSG00000153086.13,0.020408163,0.022222222
ENSG00000153094.22,1006.244898,268.8408357
ENSG00000153107.11,135.7959184,114.6843761
ENSG00000153113.23,912.6518367,948.4442698
ENSG00000153130.17,0.530612245,7.117378918
ENSG00000153140.8,12.34693878,0.066666667
ENSG00000153147.5,962.6493878,479.2477209
ENSG00000153165.18,0.104285714,20.81814815
ENSG00000153179.12,4385.959184,1325.751187
ENSG00000153187.18,2082.056735,1700.913125
ENSG00000153201.15,2500.496939,1543.618902
ENSG00000153207.14,1.428571429,1122.665229
ENSG00000153214.9,198.4693878,990.6892687
ENSG00000153234.13,4112.530612,1270.036087
ENSG00000153246.12,0.020408163,0.044444444
ENSG00000153250.19,0.265306122,4.973789175
ENSG00000153253.16,8,0.227350427
ENSG00000153283.12,21.02040816,120.4011396
ENSG00000153310.19,3238.040816,161.2022792
ENSG00000153317.14,539.1020408,41.28433047
ENSG00000153339.13,0.367346939,644.7067426
ENSG00000153363.12,0.448979592,0.09382716
ENSG00000153391.15,1607.653061,787.4695156
ENSG00000153395.9,21.89795918,202.7530864
ENSG00000153487.12,0.206122449,0.256410256
ENSG00000153551.13,338.8722449,616.6945812
ENSG00000153560.11,0.102040816,185.122887
ENSG00000153561.12,521.0612245,139.4655271
ENSG00000153563.15,20.06122449,161.4575499
ENSG00000153707.16,0.020408163,0.022222222
ENSG00000153721.18,0.020408163,0.461728395
ENSG00000153767.9,0.020408163,0.04691358
ENSG00000153774.8,1.714285714,102.817284
ENSG00000153786.12,0.020408163,0.110541311
ENSG00000153790.11,1.469387755,371.8370369
ENSG00000153814.11,4.755102041,147.1737892
ENSG00000153815.16,1.448979592,33.29819563
ENSG00000153827.13,213.8571429,257.7441595
ENSG00000153879.8,56.81632653,251.0522317
ENSG00000153898.12,133.0204082,0.114529915
ENSG00000153914.15,1925.530612,1853.090788
ENSG00000153922.10,3237.816327,1453.015575
ENSG00000153936.16,0.020408163,0.112060779
ENSG00000153944.10,609.4285714,8.226780627
ENSG00000153975.9,0.040816327,0.012345679
ENSG00000153989.7,0.714285714,1.317378917
ENSG00000154001.13,305.8169388,894.9092118
ENSG00000154059.9,0.020408163,0.047863248
ENSG00000154122.12,0.081632653,801.2265906
ENSG00000154124.4,174.0612245,165.6577398
ENSG00000154144.12,652.3673469,238.5002849
ENSG00000154165.4,0.367346939,48.35403609
ENSG00000154174.7,2.530612245,3.72345679
ENSG00000154217.14,260.244898,61.83095915
ENSG00000154229.11,0.142857143,0.14662868
ENSG00000154237.12,27.63265306,44.47046533
ENSG00000154265.15,353.3877551,165.7358025
ENSG00000154277.12,195.9591837,0.066666667
ENSG00000154305.16,1388.673469,868.7026212
ENSG00000154310.16,55.85714286,1.900664767
ENSG00000154319.14,0.06122449,0.022222222
ENSG00000154328.15,173.1836735,8.180246915
ENSG00000154359.12,167.9387755,112.2148148
ENSG00000154370.15,0.081632653,8.528395061
ENSG00000154380.17,0.020408163,0.044444444
ENSG00000154429.10,26.3877551,40.95555557
ENSG00000154451.14,239.7781633,13.72347578
ENSG00000154473.17,1603.612245,281.8864197
ENSG00000154511.11,0.163265306,50.99791074
ENSG00000154518.9,1624.55102,421.777018
ENSG00000154556.17,0.020408163,0.066666667
ENSG00000154582.16,795.3469388,729.9385279
ENSG00000154589.6,0.06122449,35.38765432
ENSG00000154608.14,80.33714286,3.711234568
ENSG00000154639.18,0.020408163,0.118518518
ENSG00000154640.14,1.040816327,6.567141502
ENSG00000154642.10,0.489795918,22.08717949
ENSG00000154710.16,1019.068367,84.00264956
ENSG00000154719.13,0.142857143,0.022222222
ENSG00000154723.12,1264.653061,1702.693447
ENSG00000154727.10,0.142857143,29.47733333
ENSG00000154760.13,0.102040816,566.0180435
ENSG00000154767.14,47.58122449,563.6551244
ENSG00000154781.15,567.6734694,290.1230769
ENSG00000154803.12,657.1428571,86.78081669
ENSG00000154813.9,365.1020408,425.4721747
ENSG00000154814.13,0.857142857,0.362962963
ENSG00000154822.17,579.2040816,52.42507121
ENSG00000154832.14,0.020408163,10.85470085
ENSG00000154845.15,0.102040816,89.88395061
ENSG00000154874.15,535.5179592,0.136752137
ENSG00000154889.16,42.95612245,0.079012346
ENSG00000154898.15,1.492040816,0.044444444
ENSG00000154930.14,0.040816327,8.091358023
ENSG00000154945.6,2787.450816,1493.47256
ENSG00000154978.12,1066.623265,302.9299145
ENSG00000155008.13,0.020408163,16.49230769
ENSG00000155016.17,0.12244898,56.7948718
ENSG00000155034.18,0.040816327,0.022222222
ENSG00000155085.15,319.2857143,0.12345679
ENSG00000155090.14,1580.489796,323.945679
ENSG00000155096.13,1986.081633,202.2915479
ENSG00000155097.11,0.12244898,3.384615383
ENSG00000155099.7,0.632653061,0.022222222
ENSG00000155100.10,0.081632653,85.48034187
ENSG00000155111.14,0.142857143,0.022222222
ENSG00000155115.6,739.8163265,1103.695917
ENSG00000155158.20,0.040816327,0.274074074
ENSG00000155189.11,0.408163265,430.2619182
ENSG00000155229.20,7.204081633,0.07008547
ENSG00000155252.13,643.0204082,524.2902375
ENSG00000155256.17,18.10204082,11.37037037
ENSG00000155275.18,12.89795918,1.252991453
ENSG00000155287.10,11.51020408,12.90123457
ENSG00000155304.5,0.020408163,5.42962963
ENSG00000155307.17,385.1836735,1922.281102
ENSG00000155313.15,295.8571429,0.051282051
ENSG00000155324.9,0.510204082,0.04691358
ENSG00000155329.11,536.6938776,137.1396011
ENSG00000155330.9,746.5306122,284.3578348
ENSG00000155363.18,0.020408163,0.111111111
ENSG00000155366.16,0.530612245,2.342640076
ENSG00000155368.16,2668.44898,949.0524215
ENSG00000155380.11,1083.22449,3.572839506
ENSG00000155438.11,165.2857143,181.0981956
ENSG00000155463.12,142.5714286,622.3958215
ENSG00000155506.16,207.755102,649.876923
ENSG00000155508.13,203.0612245,963.3901233
ENSG00000155561.14,0.020408163,670.8205127
ENSG00000155621.14,0.081632653,67.39392212
ENSG00000155629.14,153.7755102,366.6072175
ENSG00000155636.14,0.040816327,0.237037037
ENSG00000155657.26,143.0842857,614.5558157
ENSG00000155660.10,104.3061224,12.85432099
ENSG00000155729.12,148.0204082,0.101234568
ENSG00000155744.9,396.0804082,126.9008547
ENSG00000155827.11,240.877551,37.51358026
ENSG00000155849.15,174.2653061,1047.160114
ENSG00000155850.7,239.9591837,172.1944919
ENSG00000155868.7,0.06122449,0.568091168
ENSG00000155876.5,0.12244898,223.9268756
ENSG00000155903.11,51.10204082,52.78651472
ENSG00000155906.16,0.040816327,0.049382716
ENSG00000155926.13,3.142857143,763.7038935
ENSG00000155957.17,1303.087143,221.172906
ENSG00000155959.10,1052.55102,319.0586895
ENSG00000155961.4,0.285714286,44.99354227
ENSG00000155962.12,0.020408163,139.8478633
ENSG00000155975.9,0.98755102,6.930028489
ENSG00000156017.12,275.6734694,182.8503324
ENSG00000156026.14,0.204081633,0.429059829
ENSG00000156030.13,4348.714286,1445.125546
ENSG00000156050.8,0.081632653,3.369268756
ENSG00000156052.10,0.102040816,645.248243
ENSG00000156110.13,1908.591837,39.1490978
ENSG00000156127.6,9.795918367,0.710351377
ENSG00000156136.9,0.510204082,507.4619182
ENSG00000156170.12,211.5102041,325.9580247
ENSG00000156171.14,179.8367347,7.343589744
ENSG00000156232.7,62.26530612,230.7884141
ENSG00000156234.7,0.163265306,0.133333333
ENSG00000156239.11,0.06122449,0.022222222
ENSG00000156256.14,1641.436122,870.9960114
ENSG00000156261.12,359.755102,1762.215955
ENSG00000156273.15,964.7346939,16.08167142
ENSG00000156299.13,2.163265306,0.044444444
ENSG00000156304.14,0.040816327,1118.351947
ENSG00000156313.12,5.265306122,0.073504274
ENSG00000156374.14,0.224489796,43.56068376
ENSG00000156411.9,895.4489796,501.6203229
ENSG00000156467.9,1422.836735,2874.833049
ENSG00000156469.8,17.69387755,150.0017094
ENSG00000156471.12,229.2040816,583.094207
ENSG00000156475.18,0.06122449,0.160493827
ENSG00000156482.10,3448.275918,3574.161871
ENSG00000156500.14,294.244898,0.171320038
ENSG00000156502.13,494.7959184,0.089268756
ENSG00000156504.16,0.020408163,0.085849953
ENSG00000156508.17,55599.50918,71541.54576
ENSG00000156515.21,0.265306122,12.58252612
ENSG00000156521.13,0.020408163,0.022222222
ENSG00000156531.16,3,0.466666667
ENSG00000156535.13,0.020408163,0.114529915
ENSG00000156587.15,879.5510204,410.6355176
ENSG00000156599.10,81.53061224,62.86229819
ENSG00000156603.16,187.6734694,584.1977208
ENSG00000156639.11,0.020408163,0.237037037
ENSG00000156642.16,0.265306122,218.3481481
ENSG00000156650.12,370.8571429,118.7166192
ENSG00000156671.12,121.4489796,853.8919279
ENSG00000156675.15,642.4922449,16.80385565
ENSG00000156697.12,214.0612245,432.0138271
ENSG00000156709.13,142.5918367,10.16619183
ENSG00000156735.10,139.3061224,1.822222222
ENSG00000156738.17,10099.26531,9336.726686
ENSG00000156787.16,0.040816327,0.950603989
ENSG00000156795.6,0.020408163,0.044444444
ENSG00000156802.12,179.7755102,36.31490978
ENSG00000156831.7,179.1632653,0.101234568
ENSG00000156858.11,0.040816327,28.24501425
ENSG00000156860.15,42.3877551,13.85679012
ENSG00000156873.15,0.102040816,0.24634378
ENSG00000156875.13,1.292857143,17.56545679
ENSG00000156876.9,247.4693878,15.65033238
ENSG00000156928.4,626.3673469,55.26020894
ENSG00000156931.15,0.142857143,368.5827159
ENSG00000156958.14,0.326530612,0.177777778
ENSG00000156966.6,1361.836735,1052.289459
ENSG00000156973.13,0.183673469,80.4379867
ENSG00000156976.16,1703.22449,613.7004748
ENSG00000156983.15,0.530612245,7.242735042
ENSG00000156990.14,0.020408163,0.133333333
ENSG00000157014.10,873.4489796,309.0531434
ENSG00000157020.17,26.7755102,80.15251663
ENSG00000157036.12,0.06122449,6.533333332
ENSG00000157045.8,13.75510204,0.466666667
ENSG00000157106.16,128.2987755,3061.158777
ENSG00000157107.13,0.020408163,0.061728395
ENSG00000157181.15,33.89795918,59.78461538
ENSG00000157184.6,0.040816327,3.654320987
ENSG00000157191.19,230.4285714,365.4763532
ENSG00000157193.15,0.081632653,0.022222222
ENSG00000157212.18,2.653061224,664.9230864
ENSG00000157216.15,133.3469388,81.79012345
ENSG00000157259.6,0.653061224,33.37777777
ENSG00000157303.10,52.48979592,45.43589743
ENSG00000157306.14,8.391632653,2.394245014
ENSG00000157326.18,0.142857143,0.841975309
ENSG00000157349.16,56.53244898,0.367162393
ENSG00000157350.12,697.3061224,231.3618233
ENSG00000157379.13,460.2244898,0.044444444
ENSG00000157426.13,0.020408163,22.32991453
ENSG00000157450.15,1196.795918,195.8309592
ENSG00000157456.7,0.163265306,0.079012346
ENSG00000157483.8,56.81632653,0.503133903
ENSG00000157500.10,33.18367347,217.8005698
ENSG00000157514.16,2543.265306,8283.805509
ENSG00000157538.13,1311.040816,152.6962963
ENSG00000157540.19,930.9183673,766.6985756
ENSG00000157557.11,252.2040816,0.282431149
ENSG00000157578.13,0.020408163,0.261918328
ENSG00000157593.18,1.285714286,0.034567901
ENSG00000157600.11,0.142857143,0.034567901
ENSG00000157601.13,635.5269388,74.17132005
ENSG00000157625.15,0.469387755,34.19012345
ENSG00000157637.12,0.040816327,0.327635327
ENSG00000157734.13,52.98204082,30.63120988
ENSG00000157741.14,7.06122449,205.1069326
ENSG00000157764.12,299.2857143,438.9739507
ENSG00000157778.8,3.795918367,0.251661918
ENSG00000157800.17,0.06122449,1.357264957
ENSG00000157823.16,0.301020408,0.066666667
ENSG00000157837.15,0.081632653,0.183095916
ENSG00000157869.14,0.102040816,64.26666667
ENSG00000157873.17,0.12244898,7.335232668
ENSG00000157881.13,0.142857143,0.061728395
ENSG00000157895.11,0.040816327,36.60588793
ENSG00000157916.19,104.7142857,3.037606838
ENSG00000157933.9,1.612244898,82.14567902
ENSG00000157954.14,86.85714286,81.46913579
ENSG00000157978.11,0.040816327,0.074074074
ENSG00000158019.20,1510.277551,67.12244253
ENSG00000158023.9,438.5714286,0.04691358
ENSG00000158042.8,823.9387755,424.7095917
ENSG00000158050.4,56.91836735,1283.683951
ENSG00000158062.20,7.980204082,4.012093068
ENSG00000158092.6,411.7959184,146.1823362
ENSG00000158109.14,0.06122449,199.8774929
ENSG00000158122.11,2838.897959,2022.45755
ENSG00000158158.11,0.040816327,0.083950617
ENSG00000158161.15,195.8571429,656.174169
ENSG00000158195.10,1490.962653,1355.320853
ENSG00000158201.9,1050.959184,193.3639126
ENSG00000158234.12,0.081632653,1.143589744
ENSG00000158290.16,0.020408163,60.88755935
ENSG00000158321.15,21.63265306,413.3263057
ENSG00000158373.8,193.3877551,0.279012346
ENSG00000158406.4,0.12244898,0.121367521
ENSG00000158411.11,406.3877551,318.2940171
ENSG00000158417.10,2900.244898,901.6376504
ENSG00000158427.14,0.06122449,0.051282051
ENSG00000158435.7,43.75510204,1.187654321
ENSG00000158457.5,267.0204082,127.4178537
ENSG00000158467.16,2.367346939,0.012345679
ENSG00000158470.5,0.714285714,111.9796771
ENSG00000158477.6,0.06122449,0.022222222
ENSG00000158481.12,287.3061224,144.111491
ENSG00000158517.13,62.3744898,0.015679012
ENSG00000158526.7,234.5714286,48.16486231
ENSG00000158545.15,0.244897959,4.514529913
ENSG00000158552.12,1218.244898,90.92839507
ENSG00000158555.14,0.020408163,6.323456789
ENSG00000158604.14,1194.42898,1388.231339
ENSG00000158615.8,137.3673469,2487.948908
ENSG00000158636.16,10.93877551,205.9762583
ENSG00000158669.11,104.5283673,274.5646287
ENSG00000158710.14,593.6122449,971.0900854
ENSG00000158711.13,787.5102041,589.4083571
ENSG00000158716.8,9.183673469,25.22469136
ENSG00000158717.10,0.081632653,0.113777778
ENSG00000158769.17,0.714285714,495.1502184
ENSG00000158793.13,5.271428571,0.938864197
ENSG00000158796.16,911.2591837,345.2818386
ENSG00000158805.11,0.020408163,41.51946819
ENSG00000158828.7,62.90102041,0.128205128
ENSG00000158850.14,1063.918367,149.8222222
ENSG00000158864.12,216.1836735,287.1067426
ENSG00000158869.10,2.408163265,2.561253561
ENSG00000158874.11,5.448979592,5.726495725
ENSG00000158941.16,2.918367347,0.024691358
ENSG00000158985.13,28568.65306,12554.36524
ENSG00000158987.20,320.3265306,51.21481481
ENSG00000159023.19,873.9795918,271.7033238
ENSG00000159055.3,0.081632653,1.565432099
ENSG00000159063.12,142.6530612,166.7538462
ENSG00000159069.13,0.469387755,0.258499525
ENSG00000159079.18,555.0520408,313.1300836
ENSG00000159086.14,5.734693878,585.7948718
ENSG00000159110.19,0.183673469,0.073504274
ENSG00000159111.12,0.469387755,77.20246912
ENSG00000159128.14,1113.653061,328.2094967
ENSG00000159131.16,28.89795918,1.149097816
ENSG00000159140.19,16414.80735,9147.163151
ENSG00000159147.17,1.049795918,0.557264957
ENSG00000159166.13,0.020408163,0.022222222
ENSG00000159176.13,0.040816327,1.532953466
ENSG00000159189.11,0.163265306,0.101234568
ENSG00000159199.13,657.2040816,460.1646725
ENSG00000159202.17,152.0816327,140.3409307
ENSG00000159210.9,5.836734694,492.8776829
ENSG00000159216.18,431.9387755,16.21614435
ENSG00000159228.12,3.857142857,57.86497436
ENSG00000159256.12,0.224489796,865.1321936
ENSG00000159267.14,0.020408163,0.022222222
ENSG00000159307.18,0.265306122,0.111111111
ENSG00000159314.11,0.06122449,1.511111111
ENSG00000159322.17,631.755102,371.1982431
ENSG00000159335.15,0.102040816,0.024691358
ENSG00000159346.12,305.0408163,1378.169991
ENSG00000159348.12,0.102040816,446.128205
ENSG00000159352.15,634.8134694,502.3007748
ENSG00000159377.10,5096.142857,2441.500665
ENSG00000159388.5,1885.673469,118.1244065
ENSG00000159399.9,576.0816327,9.48091168
ENSG00000159403.15,0.020408163,0.022222222
ENSG00000159433.11,0.020408163,8.31111111
ENSG00000159445.12,0.06122449,131.8714359
ENSG00000159459.11,243.9183673,85.97967712
ENSG00000159461.14,3550.816327,594.6721748
ENSG00000159479.16,109.8771429,0.219183286
ENSG00000159496.14,56.6122449,0.136752137
ENSG00000159579.13,1.632653061,1.255080722
ENSG00000159592.10,124.9591837,143.2917379
ENSG00000159593.14,907.1836735,86.19639125
ENSG00000159596.6,0.102040816,506.8082904
ENSG00000159618.15,315.0408163,0.106172839
ENSG00000159658.10,1075.44898,74.18252611
ENSG00000159692.15,4127.571429,290.6793827
ENSG00000159720.11,594.3469388,457.814245
ENSG00000159753.13,0.020408163,3.741690409
ENSG00000159840.15,2.734693878,0.401709402
ENSG00000159842.14,147.8367347,0.056790123
ENSG00000159873.9,112.3469388,234.5521368
ENSG00000159884.11,259.6734694,5.508452043
ENSG00000159921.14,0.06122449,163.6115859
ENSG00000159958.6,5461.231837,1444.233048
ENSG00000160014.16,349.3877551,62.70579296
ENSG00000160049.11,2.568163265,20.86666667
ENSG00000160050.14,0.020408163,0.051282051
ENSG00000160058.18,0.081632653,52.56296297
ENSG00000160072.19,47.14285714,0.024691358
ENSG00000160075.11,157.0816327,2.967901235
ENSG00000160087.20,541.4897959,46.78746437
ENSG00000160094.14,0.020408163,73.04786325
