hgnc_symbol,stage1,stage2,stage3,stage4
ZFHX2-AS1,107.9294705,0.103448276,0.020833333,2.193669872
DHRS4,23.57510989,181.3610345,0.111111111,0.03125
DDX19B,153.705964,211.2534483,1131.403056,255.3393991
ST3GAL2,4.227462538,411,182.9097222,67.5
KIT,0.077422578,0.068965517,0.048611111,53.1778846
AASDH,41,0.206896552,0.6875,1.976762821
ZNF19,0.493506494,0.034482759,0.020833333,0.010416667
RNF111,189.5389611,1345.586207,16.68055556,375.4815705
CCNB2,0.363636364,0.206896552,0.027777778,0.010416667
MYO1E,52.85014984,186.7931034,0.020833333,31.34375
APPL1,387.042957,1.172413793,796.9027777,178.3501603
TSC22D3,4455.581918,5833.724138,4396.513889,5020.524039
VPS26C,104.7607393,153.8275862,0.083333333,1112.143429
DYRK1A,136.8046953,976.0689655,67.29861111,1.99198718
ETS2,0.218781219,2.103448276,850.423611,0.917467949
SLC35B2,4.249250749,147.5862069,0.027777778,0.5625
MX1,26.12237762,0.172413793,3.222222222,71.12019231
TAB3,9.511488511,1.413793103,131.3680556,0.072916667
SLC38A10,121.2452548,0.103448276,0.576388889,9.521634616
TMEM268,80.5064935,71.93103448,0.027777778,0.010416667
SNX22,23.70737263,12.62655172,7.494444444,144.2428286
UBN2,3.538461539,310.1034483,43.38194443,12.5
BRAF,270.1262438,305.5862069,698.3611111,218.7956731
PSMG3,31.03396603,8.517241379,0.451388889,336.7339743
SLC37A3,0.01948052,0.068965517,2.291666667,314.0296474
SPPL3,81.12287714,39.51724138,446.5486111,0.184294872
RAB28,21.48701299,154.5862069,0.395833333,159.7027243
PRXL2B,0.006493507,0.103448276,0.020833333,39.34775641
TNFRSF14,8.349165834,356.4137931,83.11805556,2.868589744
PANK4,160.6363637,0.413793103,2.625,5.55528846
C12orf43,106.7707293,0.034482759,219.2291667,138.0625
RER1,156.7212787,52.27586207,27.0625,139.4206731
SKI,85.35714285,33.4137931,466.625,2.868589744
WIPI2,92.04195802,175,1015.034722,82.75
BABAM2,102.5106044,444.3103448,0.083333333,93.19931893
WDR66,2.376623377,10.44827586,6.041666667,265.0104167
MRPL17,52.19230769,0.206896552,1.548611111,0.885416667
DUSP2,2255.048452,758.2758621,1.743055556,292.854968
UBXN11,19.30779221,3.634827586,7.228333333,51.72071316
NCK1,48.92857143,0.379310345,0.222222222,78.20512819
TPRG1L,5972.753247,111.5862069,13.79861111,0.163461539
PRXL2C,11755.88062,441.7931034,1002,4162.492789
XKR8,0.01948052,0.206896552,137.4583333,0.010416667
CNNM4,0.727272728,0.379310345,114.0763889,18.18108974
EYA3,67.02197801,0.206896552,7.597222222,39.87019231
WASF2,575.5293456,1220.065172,561.4443057,1849.172516
ABHD3,19.79170829,0.551724138,364.4652777,2.994391026
FAIM,31.95354645,1.379310345,169.9166667,0.072916667
CUL4B,65.99050948,0.068965517,0.395833333,0.455929488
AUTS2,4.357142857,51.31034483,182.2222222,0.879807693
H2BC5,0.180819181,0.034482759,0.111111111,44.98717949
MITD1,176.5872228,457.8965517,13.10416667,708.3709937
EIF5B,408.9986914,1756.172414,251.6211111,2522.834023
CNOT11,77.72027974,429.6206897,13.39583333,629.9959937
TSPAN33,136.8896104,8.034482759,148.3611111,126.5072115
B4GALT5,557.8921081,0.896551724,443.9375,119.181891
NCF1,393.0840659,19.33206897,16.16756944,61.29085738
TSR2,134.6078921,60.79310345,0.111111111,259.2195513
PPP1R9A,1.142857143,337.9655172,0.020833333,0.010416667
ZC3H18,32.96403596,82.06896552,0.020833333,339.6410257
TMED4,1503.36963,122.6551724,1065.777778,1429.129912
PPP1R15B,231.5619381,334.3793103,388.5208333,311.9839743
EMSY,11.71428572,0.068965517,1.770833333,162.5344551
GPAT4,101.3012038,412.5172414,4.979166667,153.1041667
TAGLN2,928.57476,1854.206552,61.72916667,2164.367788
ELK4,288.2162837,341.8965517,76.34027778,738.6650643
DUSP23,67.71228771,0.068965517,0.5,78.06410257
F11R,74.41601398,155.2165517,15.81944444,28.79811699
USF1,38.09090909,0.172413793,0.041666667,257.4823718
DEDD,84.37398104,6.977931034,91.15277778,980.0503207
ZNF276,0.143831169,4.854137931,4.337291667,0.611378205
PINK1,0.219235765,0.379310345,0.020833333,0.010416667
B4GALT3,260.6998002,0.379310345,0.020833333,85.93108973
FAM160B2,0.08991009,121.3448276,187.3958333,0.010416667
NDUFS2,0.982517483,0.413793103,0.770833333,150.4775641
FCER1G,2.651348651,5.034482759,326.4236111,1.849358974
APOA2,201.5969031,3.965517241,6.923611111,0.192307693
CCAR2,23.89818182,0.379310345,49.02916667,163.5144231
CDC42SE2,46252.9001,7771.655172,9202.416667,23844.05289
RAPGEF6,96.21978023,1062.827586,233.5972222,71.24919873
EPB41,271.443057,97.06896552,25.06861111,191.7932692
MIS18A,44.25974026,0.724137931,3.041666667,96.48637819
ALG8,85.15434567,41.48275862,1.048611111,45.23157051
FBXW5,38.21378621,1.24137931,178.7222222,45.6738782
CFAP298,225.8294705,259.7758621,61.00694444,906.3258175
SYNJ1,0.076923077,0.172413793,38.8125,0.03125
PAXBP1,77.77964036,15.4137931,0.069444444,143.2059295
IFNAR2,109.7796204,0.206896552,1152.076389,108.3221875
MRPL10,44.36313686,0.724137931,0.208333333,106.0320513
IFNGR2,382.6733267,3334,239.25,320.4535257
GART,18.75774226,98.48275862,1.604166667,2441.484776
SON,6449.410435,8796.848276,5818.375,8813.220123
C1QC,0.463036963,0.137931034,0.631944444,0.219551282
ATP5MC1,149.433067,516.5517241,1.506944444,261.0745192
UBE2Z,10547.99001,17.03448276,82,1463.96875
SNF8,9.640359643,137.3103448,81.74305556,3.137019231
RUNX1,0.603396604,0.931034483,4.909722222,7.890224359
CBR1,40.35055944,0.137931034,0.395833333,0.545673077
MORC3,165.0494505,2083.37931,461.7152777,1.813301282
SCUBE1,0.161838162,2.862068966,0.041666667,0.278044872
ARHGAP27,49.82467533,279.7931034,0.041666667,148.6746795
ADPGK,153.4458841,312.6896552,1706.861111,428.8189103
PTMS,0.737262738,0.103448276,0.020833333,9.048878207
ADIPOR1,420.473027,120.7931034,1063.652778,251.53125
CYB5R1,69.21828174,0.275862069,0.090277778,9.09375
PSMD4,2307.473571,347.147931,113.2425,788.1294309
PSMB4,1197.08042,1157.689655,2805.291667,2020.778045
BTG2,400.1198801,278.7241379,17.49305556,354.6402244
HK2,22.6958042,123.862069,29.56944444,9.243589742
STARD9,0.116383617,0.068965517,0.041666667,0.010416667
THEM4,74.4392208,0.551724138,0.020833333,0.322916667
UBR1,117.1323676,181.7931034,0.027777778,369.3846154
AMFR,6091.882342,1372.793103,623.8402777,2468.451122
MED8,23.74676324,1.724137931,3.819444444,203.7091426
RGL4,25.65584416,0.793103448,0.069444444,32.02083334
RSPRY1,117.5414586,248.4482759,14.97222222,585.4174681
GPBP1L1,1327.053946,160.3103448,58.16666667,142.7091346
NAE1,112.514985,0.379310345,177.7430556,3.736378205
EFCAB14,280.2447553,392.9310345,322.1736111,136.6923077
CTBP1,3833.071174,866.2758621,467.4097222,695.6217949
ATP6V0D1,267.6813187,358.5517241,17.35416667,554.548878
ZFYVE28,14.45454546,20.86206897,0.027777778,0.208333334
ZYX,27.66633367,6.793103448,0.777777778,14.17708334
ABR,1.435064935,0.172413793,1.097222222,119.3562981
CCDC117,81.51648353,12.48275862,520.576389,81.85256412
ZNF230,10.1948052,0.068965517,0.104166667,45.57291667
CCDC107,333.5954046,426.7786207,0.381944444,70.56730769
TNFRSF13C,1675.441664,569.7931034,1235.326389,5095.436699
ARHGAP35,47.26623377,0.413793103,0.375,0.090544872
CALM3,11.94705295,431.6334483,309.1140972,205.8998397
DFFA,38.38701798,0.379310345,366.415,80.70322915
BSDC1,27.64885115,0.793103448,49.65972222,552.1442308
SSU72,247.6353646,750.5862069,155.0277778,970.8990385
UBE2J2,89.66183814,270.9655172,0.020833333,112.9967949
CCDC58,222.8361638,192.9655172,13.38888889,188.4014423
VMA21,95.75874128,1.379310345,192.8888889,80.39022434
ABCG1,47.21978022,280.5172414,0.048611111,0.194711539
TFF3,0.891108891,3.793103448,558.4791667,115.6770834
TMPRSS3,0.064935065,0.034482759,0.027777778,0.048878205
SLC37A1,35.69430569,0.172413793,771.861111,0.775641026
NDUFV3,23.79320679,149.6551724,43.38888889,321.5560898
PKNOX1,169.6423576,0.034482759,120.8958333,23.89583334
U2AF1,308.9996354,925.3265517,316.58,582.9561459
RRP1B,41.99300699,11.89655172,0.069444444,197.3541667
CSTB,221.3211788,463.2413793,123.6458333,810.675481
AGPAT3,13.23676324,6.689655172,1.583333333,12.26602564
TRAPPC10,45.58668332,62.46551724,0.020833333,0.213020834
GATD3A,81.75014986,199.8168966,142.3177083,66.11790866
ICOSLG,103.3055594,128.7586207,1.270833333,330.6513382
ITGB2,565.353147,297.2068966,374.9166667,50.91666667
RALGDS,21.07142857,25.75862069,0.402777778,54.01041665
LSS,0.012987013,0.034482759,0.083333333,72.04166665
MCM3AP,141.2329171,130.3744828,0.104166667,69.60548877
C21orf58,0.006493507,15.37931034,0.020833333,0.080128205
PCNT,64.04245753,0.551724138,0.020833333,53.96634616
DIP2A,33.48601399,7.75862069,345.1597223,101.6201923
PRMT2,4.217782218,263.5172414,291.9930556,173.9222757
ZNF761,50.8342208,118.4827586,6.166666667,0.501602565
ST6GALNAC6,0.058441559,0.310344828,0.25,0.166666667
SHKBP1,43.11738262,18.4137931,0.048611111,3.625
ZDHHC12,8.74025974,20.20689655,174.2083333,14.59375
TAOK1,134.8466534,2627.241379,164.0625,528.5248398
DEDD2,52.56943055,1213.862069,56.33333333,0.212339744
SIK3,6.14935065,171.4137931,72.5625,153.1346154
MPZL3,25.45154845,2.172413793,218.5625,0.486378205
JAML,25.94155844,3.206896552,117.6458333,5.370192308
PCSK7,107.6958042,479.1162069,367.6597223,79.89381412
SAFB,263.9231119,997.1534483,47.44826389,851.0395272
CD3G,5510.553947,261.7931034,632.0902777,481.3125
CHTOP,53.11638364,192.2068966,195.4652778,599.8429488
CXCR5,340.3741559,1299.241379,2327.569444,677.6923077
FLAD1,77.74525477,0.137931034,0.0625,95.70833335
SHC1,11.44114386,8.034482759,0.354166667,104.5202644
VPS11,11.85064935,0.310344828,0.027777778,165.9166667
ADAR,127.1528471,617.137931,1098.520833,877.9342949
IL6R,66.64785217,965.9310345,143.4097222,43.01121795
UBE2Q1,112.9315684,564.2068966,38.86111111,1548.0625
CRTC2,1.270729271,1.482758621,0.041666667,27.58333334
FDPS,130.7818931,1.344827586,32.89263889,418.271226
PMF1,248.6853746,330.7241379,1296.4375,230.866875
LMNA,283.4630369,916.6551724,85.59027778,891.9887819
CCR5,0.064935065,0.103448276,145.8819444,0.625
CCDC12,524.2997004,2511.172414,415.2430557,1274.323718
UBQLN4,1.876623377,146.86,0.208333333,0.104166667
GPATCH4,220.0764236,684.8965517,64.77777778,197.6466346
FCRL3,37.66133866,478.7241379,0.354166667,335.4583334
IER2,341.4277173,931.5982759,83.90277778,189.0855449
ZNF394,44.31818182,171.7241379,14.85416667,103.7867709
LY6E,13.76573426,0.275862069,18.47222222,56.92387819
VPS28,139.5849151,403.4482759,755.736111,136.8477565
TONSL,0.006493507,0.034482759,0.041666667,0.020833334
PWWP3A,72.56993007,56.24137931,1235.313333,144.3958333
ORAI2,1103.912088,555.7931034,658.1597223,1900.070513
MRNIP,94.58562936,1097.571379,813.0863193,160.6919872
SQSTM1,564.6121728,3532.463103,1220.372014,2149.803205
RPL8,7088.048452,4287.689655,4367.958333,4589.904648
MAML1,7.12987013,1.689655172,695.2847222,16.07371795
NAPEPLD,46.51298702,11.27586207,224.2986111,0.108173077
PSMC2,515.35015,545.4482759,229.1944444,302.0248397
DVL3,44.17532468,0.034482759,0.583333333,13.33333334
AP2M1,151.8466534,630.3448276,38.19444443,623.4807693
ABCF3,20.46103896,0.103448276,3.083333333,0.677083334
PCYT1A,0.447052947,0.068965517,28.0625,103.2019231
U2AF1L4,3013.433297,1023.931034,7.069444443,1016.701923
BDH1,0.436063936,0.034482759,7.4375,0.09375
THAP8,0.038461539,0.068965517,0.333333333,0.010416667
IKZF3,455.1088911,1073.482759,571.4166667,593.9439103
SAP30BP,340.9915085,3280.482759,287.7708333,368.1634615
ACOX1,8.765234767,112.7586207,2.111111111,0.197916667
PRPSAP1,0.180319681,0.75862069,0.069444444,90.16666665
SRSF2,2346.294766,3626.773793,1063.868056,2428.603815
ALDH16A1,26.31268732,0.068965517,0.048611111,379.6121795
LSM12,683.8613835,274.7641379,767.3484027,1439.458558
EMC10,110.6461439,80.65517241,56.47222222,125.8915144
JOSD2,0.408091908,0.034482759,153.4166667,0.072916667
FMNL3,139.8409291,36.45896552,10.67361111,111.6546474
RACGAP1,0.038461539,0.034482759,0.041666667,5.020833335
LARP4,67.75874128,425.7931034,675.9444444,132.6642628
GRASP,49.67482517,12.96551724,218.9444444,228.6209936
SPC24,0.168331669,157.7586207,0.319444444,0.114583334
CXCL16,172.6073926,0.034482759,248.7152778,37.33733974
SCIMP,69.54845157,0.137931034,58.14583333,0.507211539
RNASEK-C17orf49,10.44938062,16.65655172,92.04,14.48841346
EIF4A1,5158.797857,9422.552414,1000.407917,6963.196962
RPL26,8378.210886,1902.388966,3691.372153,2453.686539
POLR3K,23.64657343,0.24137931,2.555555556,60.77442308
SNRNP25,229.0132667,42,3.618055556,63.99721154
JMJD8,11.29003996,0.167241379,7.166666667,0.174815705
SPSB3,94.58746755,0.275862069,0.506944444,232.8232933
CCNF,0.051448552,0.068965517,0.041666667,0.03125
TBC1D24,0.430569431,0.310344828,0.020833333,7.661057693
AMDHD2,15.28421579,0.103448276,0.333333333,8.177083335
FLYWCH2,47.28471529,0.172413793,0.027777778,0.080128205
CYB561A3,25.08991009,0.068965517,0.173611111,469.3092949
ASRGL1,0.01948052,0.034482759,0.041666667,65.28125
UBXN1,195.6433567,255.3103448,197.7430556,596.886218
TTC9C,8.859140858,27.55172414,0.041666667,1179.085737
NXF1,383.3776224,175.7241379,278.2986111,120.8108974
STX5,21.41558442,79,87.04166667,7.795673077
SLC25A45,22.62237762,149.4482759,0.166666667,0.197916667
RPL29,1729.9852,2330.661034,1594.555486,2099.665938
SYVN1,56.53496506,433.5862069,89.94444444,7.572916665
CMPK1,224.1698302,406.3103448,693.4305557,888.2459934
CZIB,57.14235764,16.65517241,0.069444444,13.65304487
MAGOH,1163.837662,984.137931,0.333333333,149.1706731
USP24,633.5789212,471.2413793,256.6805556,155.3309295
KLHL21,0.162337663,4.206896552,537.298611,159.8133013
JAK1,6322.463537,2594.896552,2148.243056,1680.645834
LZIC,50.45954047,0.413793103,246.0138889,146.9967949
DHRS3,0.520479521,102.8965517,106.9722222,0.931089744
LAPTM5,5966.285715,5290.551724,3935.944444,6464.141026
PEF1,104.011988,351.6896552,99.7013889,65.89583335
SYNC,2321.696099,188.4772414,39.06131944,80.01991184
RBBP4,380.0721978,676.9365517,4.466458333,367.1840625
NFIA,5.74175824,0.103448276,354.3472223,0.309294872
OMA1,21.45304696,190.1034483,0.111111111,0.0625
MYSM1,853.5044954,16.55172414,7.395833333,0.205128205
TM2D1,35.08841159,50.62068966,90.76388889,173.8613782
USP1,734.4565435,233.862069,12.75694444,468.1009615
FUBP1,172.6693307,2381.482759,1585.902778,781.3349358
DNAJB4,513.7712287,0.137931034,1079.486111,92.78125
FAM102B,15.07792208,0.896551724,285.7291667,11.70192308
HENMT1,1.211288712,0.206896552,0.027777778,0.850961539
C1orf52,134.9405594,178.5517241,2702.819444,299.46875
GBP2,79.94155845,723.7931034,13.20833333,536.9006411
GBP4,181.9075924,654.6824138,0.569444444,2159.641026
ZNF326,3477.135365,286.0689655,1.090277778,222.90625
VCAM1,0.012987013,0.586206897,0.055555556,0.125
SLC30A7,184.2832168,1014.206897,143.9930556,169.4150641
ZNF281,303.3181818,437.3103448,315.3611111,130.2395834
ARPC5,618.6468532,346.9655172,2356.798611,4778.916667
NLRP3,1.810689311,0.103448276,0.152777778,0.407051282
ZNF496,0.038461539,12.51724138,103.8125,0.239583334
PEA15,694.8496805,37.68965517,160.625,185.1298077
PEX19,135.4525475,0.310344828,3.9375,7.854166665
NCSTN,54.65534464,143.4827586,0.027777778,21.63541667
SLAMF6,0.038961039,0.517241379,0.027777778,42.40625
FLVCR1,0.128871129,0.034482759,0.833333333,0.03125
ATF3,49.88861139,0.655172414,17.63888889,84.15785258
RBM15,31.7012987,170.4137931,1.416666667,6.229166665
DENND2D,16.65384615,0.24137931,0.708333333,61.6875
IER5,584.8081918,82,355.9444444,95.37179489
BROX,422.0968781,24.93103448,192.0694444,1281.367789
NBPF20,8.451188814,1.757586207,33.14347222,0.198846154
ACP6,0.038961039,0.344827586,0.020833333,0.125
MT2P1,0.025974026,0.068965517,0.083333333,0.020833334
TFB2M,33.53196803,0.620689655,0.361111111,193.1153846
CNST,239.8866134,193.3103448,15.20138889,294.5592949
MAPKAPK2,4.216783217,40.13793103,0.395833333,68.28525643
FCMR,970.3101896,2210.37931,147.3541667,262.0769231
PIGR,14.86213786,0.275862069,0.791666667,82.81730769
CAPN2,156.1263736,3485.931034,193.2708333,955.4639423
MRPL55,96.20479518,82.20689655,23.32638889,59.54727566
WDR26,976.4165835,801.5517241,717.7569444,1242.362179
REL,4250.39057,8885.161034,2986.415972,2036.721226
PUS10,473.540959,45.48275862,0.506944444,0.111378205
PEX13,290.8626374,0.448275862,216.9583333,31.14983974
MEMO1,201.3513786,376.5482759,0.354166667,261.0752564
DPY30,100.112997,427.3389655,4.223333333,469.9976042
TYW5,33.98051948,0.379310345,0.027777778,1.458333334
MAIP1,51.03846154,0.206896552,0.993055556,12.91666667
SLC66A3,105.1593407,0.551724138,268.9722222,178.7916667
ARL5A,14.58891608,31.53206897,0.957638889,272.0260817
CFAP36,114.3151848,0.413793103,201.7083333,76.61378203
NUP35,0.915084915,47.06896552,0.027777778,22.91025641
CCDC138,0.227272728,141.9310345,159.3611111,299.5104167
SMC6,85.64335666,395,75.4375,111.4182692
H3-3A,3748.285435,4594.641379,2965.670625,2895.881402
COQ8A,0.167332668,0.034482759,365.3055557,4.125
SGCB,45.1933067,0.689655172,0.138888889,0.083333334
SMARCAD1,1069.001998,16.75862069,0.333333333,0.173878205
HPGDS,0.051948052,0.034482759,0.027777778,112.0592949
PDLIM5,79.18481517,4.137931034,1482.951389,53.36137819
RPRD2,119.8766234,118.6896552,113.9861111,152.1907051
CTSS,655.60989,1844.137931,576.25,1315.603366
LYSMD1,0.044955045,0.068965517,2.083333333,1.947916667
SCNM1,690.1703298,194.7931034,103.0763889,387.6041667
ERCC3,213.4150849,167,815.0277778,10.21955128
RNF149,473.8956044,278.8965517,152.6527778,265.9551282
IWS1,182.8082667,325.8834483,253.5902778,1016.706602
BOLA3,69.25974025,204.5862069,1.472222222,7.81971154
CDC42EP3,160.4405594,641.3793103,0.479166667,1361.361378
S100A11,1540.289211,418.6551724,3626.173611,1409.173077
DHX57,0.051448552,148.1724138,5,28.4863782
ARHGAP25,911.6483516,1999.862069,1.194444444,762.253205
CCNYL1,11.45479521,40.67689655,6.048611111,0.111378205
FZD5,0.745754246,0.379310345,0.020833333,0.03125
GNPDA2,43.78271728,646.0689655,0.791666667,329.5592949
PAQR3,0.75474026,0.034482759,54.41979167,11.26895834
ANTXR2,118.4285715,1429.206897,547.798611,234.0104167
MRPS18C,261.3682867,183.137931,130.4722222,55.1330128
CGGBP1,389.6588412,322.5862069,205.0277778,427.3680369
GPR155,28.22327672,0.24137931,0.125,0.121794872
PBXIP1,118.8371628,335.9310345,43.43055557,149.3870192
HIPK1,184.9360639,2243.034483,663.8958333,406.1458334
LINC01116,0.28971029,1.034482759,0.069444444,0.197916667
YY1AP1,137.4684566,452.8268966,4.249166667,44.7411859
LMOD3,0.006493507,0.034482759,0.083333333,0.844551282
NAXE,88.65084913,34.5862069,1.569444444,664.5641027
POGLUT1,12.62187812,510.2413793,1808.361111,1135.125
ATP1A1,193.4523527,1221.412069,133.8402778,701.3271797
EIF4E3,0.505494506,0.344827586,2.027777778,0.846153846
LRRC58,158.1036563,0.862068966,103.5625,2.021330128
TMEM183A,2.386333667,1.465862069,6.252291667,112.3657452
IGFBP7,3.921638362,1.04,43.98048611,6.935625
KRTCAP2,330.6908092,568,172.6388889,54.70432692
ARPC2,16009.50899,8833.37931,5167.194444,7810.860577
CCT3,219.8786214,269.3103448,167.8125,991.0208335
SSR2,2027.109391,436.8275862,554.9722222,443.2996795
RNF25,25.53896104,0.068965517,30.4375,0.104166667
CCDC141,23.25008491,157.1034483,1158.388889,0.489583334
EOMES,0.317682318,0.172413793,0.020833333,0.345352565
CWC22,268.1813187,866.8275862,79.90972223,88.45512819
AZI2,69.97302698,86.06896552,0.37875,55.31570511
TGFBR2,60.61638364,345.8965517,1.993055556,412.6402243
ANKZF1,62.02547454,0.206896552,0.361111111,82.91666665
TRAT1,56.33516484,367.1034483,3.0625,527.1258012
STT3B,49.95804196,747.5517241,2.194444444,424.4455128
SGO2,0.077422578,0.137931034,0.076388889,0.552083334
CLASP2,43.47052947,3.965517241,75.02777777,1.013621795
SUCLG1,89.1188811,498.862069,28.42361111,0.791666667
NUAK2,21.56493507,252,81.56944443,308.0625
PRKCI,3.155344656,0.482758621,704.75,175.1169872
MNDA,148.4130869,0.068965517,990.2847223,1.000801282
PYHIN1,27.54495504,0.620689655,1.652777778,48.16025641
IFI16,1271.887358,2803.125517,2507.902778,1932.387613
AIM2,121.4340659,219.9655172,0.868055556,121.301282
EIF5A2,29.6033966,0.034482759,0.020833333,0.645833334
RPL22L1,45.32067932,536,108.7430556,200.2740385
FABP1,9.639360639,0.344827586,0.444444444,184.2748397
SNHG16,351.6062737,109.3448276,401.8402778,552.5148798
CTLA4,18.82967033,0.586206897,0.8125,0.510416667
ICOS,13.00649351,0.827586207,88.03472222,2.225961539
RYBP,126.0934066,1193.827586,512.4652777,16.34615385
PPP4R2,5288.1684,375.2413793,223.5208333,298.650641
CD200R1,6.674325672,51.48275862,0.694444444,0.322916667
GTPBP8,19.84265734,1.620689655,203.9930556,141.3958334
NEPRO,195.4245005,0.413793103,0.020833333,838.5256408
SPICE1,13.90259741,4.034482759,252.5555556,0.090544872
PTPN13,0.584415585,18.27586207,0.027777778,0.222756411
THOC7,139.2907093,64.65517241,25.64583333,159.7083334
ATXN7,136.9240759,275.862069,178.1041667,200.6482372
PSMD6,268.103976,140.9655172,554.1365278,1156.951923
PPM1K,87.97402595,62.4137931,1.180555556,449.2740385
GMPS,7.521978025,0.206896552,0.104166667,0.370192308
TIPARP,647.0339659,8.206896552,254.375,126.5729167
CCNL1,1738.106893,5955.103448,998.0625,1788.100962
SLMAP,114.3236763,64.10344828,17,36.05929487
RPL9,6224.156798,7786.151379,10130.2159,5911.887925
SMIM14,776.4120878,1763.275862,216.5694444,623.1979167
RPP14,125.6696204,1.551724138,0.15,13.36161058
ABHD6,5.850149849,5.931034483,0.145833333,38.13541667
DNASE1L3,11.98551449,400.6206897,0.097222222,76.07692308
RBM47,26.003996,0.137931034,228.0833333,99.55208335
CRELD1,0.102897103,0.034482759,0.041666667,0.010416667
U2SURP,776.6598402,1450.034483,449.2847223,576.3854165
TTC14,303.522942,2,256.6944444,2.504807693
CXCL3,0.10939061,0.172413793,0.768055556,0.072916667
MTHFD2L,0.057942058,0.034482759,10.66083333,4.21875
CXCL1,0.044955045,206.9310345,0.201388889,0.233173077
RCHY1,169.5504496,0.931034483,0.298611111,0.892628205
CPA3,0.110389611,0.413793103,410.6527777,0.299679488
GYG1,1.677322677,118.9310345,0.152777778,89.10416665
HPS3,15.67520979,0.103448276,0.185208333,0.157051282
TOPBP1,28.75674326,0.896551724,0.104166667,272.6201923
RYK,85.60989009,6.931034483,0.604166667,168.1866987
SNRK,902.9310691,369.3793103,2.638888889,37.29567308
SLC4A1AP,128.8470929,237.7931034,284.2152778,81.71875
KIAA1143,52.8977922,719.8937931,60.16701389,148.9311138
WDR43,1498.638861,883.2068966,929.6944443,1761.001603
ZDHHC3,64.56443559,0.24137931,0.666666667,1215.326923
LZTFL1,0.162337663,0.034482759,0.5,0.177083334
FYCO1,1.253246753,0.068965517,0.048611111,7.080128204
CCR1,0.01948052,0.517241379,0.027777778,0.434294872
ELP6,92.79170829,12.03448276,9.319444444,125.9927885
DTX3L,1432.247253,512.8613793,0.611111111,1126.763622
ZNF148,72.99600401,304.3793103,165.7569444,747.4903845
SMIM12,135.7982018,9.172413793,0.777777778,208.8333334
ZMYM6,38.25393606,812.3686207,5.493055556,1.226762821
TPRA1,0.032467533,2.103448276,0.041666667,0.170673077
YEATS2,1.247252747,0.103448276,0.236111111,85.70512822
ZC3H12A,29.5974026,710.2068966,1968.118056,90.80208335
MEAF6,493.5879121,2.310344828,37.74305557,1116.285257
SNIP1,33.49300699,0.24137931,0.027777778,71.4375
POLR2H,69.1928072,0.482758621,0.041666667,1.354166667
TMEM41A,55.92107893,0.896551724,65.19444443,8.314102566
RPN1,77.63786213,20.75862069,153.5277778,161.917468
RFC4,0.044955045,352.4827586,1.166666667,2.893429488
RPL39L,45.80882618,0.068965517,0.111111111,0.145833334
BAP1,18.73276723,285.4827586,0.083333333,55.70833335
PRKCD,35.99650349,649.6896552,3.354166667,135.6041667
SFMBT1,6.024475526,15.48275862,1569.805556,133.2083334
GNL3,9799.742755,995.6551724,541.7847223,1401.314904
PBRM1,176.8057792,104.3103448,133.8680556,569.5665065
TASOR,148.6123876,50.86206897,312.7083333,1413.296474
ARHGEF3,292.2202797,2.827586207,504.388889,4.930288462
SLBP,585.6708293,24.27586207,556.2291667,512.0560898
LRPAP1,130.8101898,66.51724138,1403.256944,484.6634615
UBXN7,393.1613387,181.7241379,833.5,225.6296474
RNF168,2933.88482,546.9375862,380.2083333,1070.486034
PIGX,7.305194805,0.24137931,0.263888889,0.298774039
C1orf50,0.006493507,0.034482759,0.166666667,4.251875
AIMP1,165.4785215,319.9310345,2076.590278,380.34375
METAP1,138.1033966,0.620689655,109.125,143.8229167
DNAJB14,270.3022627,550.1748276,426.9791667,1084.695345
H2AZ1,4337.353647,11726,2944.402778,3398.092949
SLC9B1,0.883286714,473.3937931,0.354583333,0.642732372
SLC9B2,37.54945055,0.034482759,0.354166667,1.596955128
BDH2,3.587412587,440.8613793,0.055555556,2.663461539
PGRMC2,25.05694306,0.172413793,0.777777778,148.2860577
ZNF589,71.80419583,8.103448276,0.020833333,0.010416667
CCDC51,0.01948052,3.965517241,6.75,0.394230769
SHISA5,45.65934066,554.9310345,1110.3125,97.65625
SPRY1,147.505994,1.517241379,0.055555556,0.132211539
APEH,5.486513489,0.344827586,0.027777778,0.100961539
HSPA4L,0.25501998,0.454482759,0.144444444,1.69880609
MFSD8,3.814935065,0.172413793,74.58333333,1039.708333
ABHD18,60.79545455,0.068965517,0.611111111,110.3926282
RAD54L2,84.35714285,2.103448276,1679.027778,15.55929487
TEX264,97.90759242,1.586206897,1.604166667,69.92307693
DUSP7,0.142357643,64.31034483,97.32638889,27.21875
PPM1M,0.01948052,0.034482759,34.16666667,5.153044874
WDR82,132.3731269,348.0344828,102.4930556,138.9342949
C4orf3,1908.404096,906.2068966,1151.138889,2342.000801
HMGB2,9453.995506,482.9310345,6.270833333,525.9959936
SAP30,0.038961039,0.034482759,1.409722222,0.052083334
MAD2L1,0.162337663,0.620689655,0.472222222,0.208333334
ANXA5,881.7697301,239.7931034,163.7430556,1094.45032
FBXO8,0.148351649,0.103448276,376.6944443,0.132211539
CEP44,12.08991009,0.137931034,0.111111111,241.4054487
HPGD,0.308691309,0.379310345,0.951388889,0.243589744
NAA15,385.2182817,376.8275862,18.90277778,768.9158654
ARFIP1,7.383116885,976.5517241,0.027777778,74.6875
ICE1,1.675324676,0.413793103,50.28472222,0.208333334
