,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
H2AJ,40.75516198,-1.57790493,3.581683558,-0.440548391,0.659539972,0.999454952
OTULIN,111.184687,-0.848567589,1.928030329,-0.440121494,0.659849115,0.999454952
MAP3K3,41.61129488,-1.566542258,3.560279981,-0.440005355,0.659933229,0.999454952
SUCLG2,125.1288362,-0.876889347,1.993507413,-0.439872629,0.660029361,0.999454952
TXLNG,259.2332162,0.625549724,1.422840978,0.439648375,0.660191798,0.999454952
HMGN1P38,3.320611846,2.048838195,4.66149336,0.439523997,0.660281898,NA
SVIP,249.4891685,0.658456921,1.498392289,0.439442278,0.660341098,0.999454952
FCHO2,2.046331161,2.076048011,4.724293295,0.439440966,0.660342048,NA
HEG1,2.046331161,2.076048011,4.724293295,0.439440966,0.660342048,NA
ABCF1,990.9347396,0.506489771,1.15339841,0.439128203,0.660568645,0.999454952
IPO5,125.7965793,1.069111239,2.436023294,0.438875622,0.660751661,0.999454952
ACAT2,163.1128411,0.738020999,1.681743117,0.438842884,0.660775385,0.999454952
SIN3A,726.8545787,0.511413093,1.165751516,0.438698201,0.660880231,0.999454952
IGLV3-10,51.14797512,1.474784551,3.362939936,0.438540259,0.660994693,0.999454952
DNAJC21,83.06731622,1.194269678,2.723698475,0.438473527,0.661043056,0.999454952
AK3,30.03342929,-1.507061145,3.438442894,-0.438297564,0.661170591,NA
ADPRH,53.49742367,-1.281894606,2.925446369,-0.438187697,0.661250227,0.999454952
FLCN,318.2838867,0.629111023,1.435950738,0.438114628,0.661303191,0.999454952
SNORA12,4.279230411,2.032112883,4.638930502,0.438056333,0.661345448,NA
IFNGR2,570.1343144,0.537516974,1.227366583,0.437943302,0.661427385,0.999454952
COQ10B,207.918401,-0.695098766,1.5875829,-0.437834626,0.661506168,0.999454952
GTF2IRD1P1,35.12393255,1.253528979,2.864275524,0.437642597,0.661645387,NA
UBC,7611.88618,0.434570634,0.993297228,0.437503118,0.661746515,0.999454952
NOTCH2,237.7860901,-0.981297047,2.244001138,-0.437297927,0.661895298,0.999454952
PGRMC1,29.9171989,1.721067734,3.935772353,0.437288435,0.661902181,NA
JAML,98.71707835,1.088574623,2.491727777,0.436875422,0.662201698,0.999454952
NCF4,193.53615,0.797494654,1.828239252,0.43620913,0.662685004,0.999454952
DLG1,12.23548907,1.855718204,4.25535596,0.436090006,0.662771428,NA
OSBPL11,233.7762459,0.638388744,1.465047073,0.435746234,0.663020857,0.999454952
SLC2A6,1.32034528,2.094687647,4.809356395,0.435544276,0.663167409,NA
ANKMY1,0.386308281,-2.137618358,4.908427353,-0.435499643,0.663199798,NA
ASB7,0.386308281,-2.137618358,4.908427353,-0.435499643,0.663199798,NA
CEACAM5,0.386308281,-2.137618358,4.908427353,-0.435499643,0.663199798,NA
FKRP,0.386308281,-2.137618358,4.908427353,-0.435499643,0.663199798,NA
KNSTRN,0.386308281,-2.137618358,4.908427353,-0.435499643,0.663199798,NA
LILRA5,0.386308281,-2.137618358,4.908427353,-0.435499643,0.663199798,NA
NDFIP2,0.386308281,-2.137618358,4.908427353,-0.435499643,0.663199798,NA
OAS3,0.386308281,-2.137618358,4.908427353,-0.435499643,0.663199798,NA
POLI,0.386308281,-2.137618358,4.908427353,-0.435499643,0.663199798,NA
PPP2R2B,0.386308281,-2.137618358,4.908427353,-0.435499643,0.663199798,NA
SFI1,0.386308281,-2.137618358,4.908427353,-0.435499643,0.663199798,NA
TFE3,0.386308281,-2.137618358,4.908427353,-0.435499643,0.663199798,NA
UACA,0.386308281,-2.137618358,4.908427353,-0.435499643,0.663199798,NA
YTHDF2P1,0.386308281,-2.137618358,4.908427353,-0.435499643,0.663199798,NA
ACTR1A,10.02155914,2.00087671,4.594694691,0.435475444,0.663217359,NA
MTMR14,138.1919495,-0.773818053,1.777344849,-0.435378679,0.663287584,0.999454952
MRPS21,551.2114243,0.539544443,1.239553941,0.435273065,0.663364234,0.999454952
MAP3K9,17.26508254,-1.855415746,4.266066513,-0.434924242,0.663617417,NA
SRM,123.0167718,0.999354722,2.298215608,0.434839411,0.663678996,0.999454952
ZNF621,14.20049719,1.991701376,4.585056397,0.434389723,0.66400546,NA
MEI1,35.03890215,-1.627572507,3.746935038,-0.434374359,0.664016614,NA
CD96,327.1523722,0.721057138,1.662078224,0.433828641,0.664412881,0.999454952
ALG8,145.821694,-0.702053934,1.619061646,-0.433617791,0.664566014,0.999454952
CCDC88B,83.48649759,-1.101333516,2.540126767,-0.433574234,0.664597649,0.999454952
SLC22A5,43.36401277,-1.341609046,3.095543135,-0.43340021,0.664724048,0.999454952
TIAL1,934.3351708,-0.520642375,1.201497463,-0.433327902,0.66477657,0.999454952
NEMP1,136.2585228,0.972727059,2.245652202,0.433160157,0.664898422,0.999454952
ATG4D,5.522057168,-2.002231912,4.623993293,-0.43300926,0.665008043,NA
TANK,569.6355797,-0.515777686,1.191215469,-0.432984375,0.665026121,0.999454952
NCOA1,262.8762686,-0.690636606,1.59568269,-0.432815754,0.665148627,0.999454952
NME1,426.5766073,-0.670928547,1.552047637,-0.432286053,0.665533523,0.999454952
DHTKD1,106.4015483,-0.939029276,2.172806648,-0.432173418,0.665615378,0.999454952
GTPBP8,148.7454219,-0.877848891,2.031865389,-0.43204087,0.665711709,0.999454952
LY86,258.5535902,0.704315507,1.63037391,0.431996306,0.665744098,0.999454952
TFPT,22.50187918,1.678556796,3.886300682,0.431916348,0.665802213,NA
PDE8A,65.0342423,-1.130641189,2.62090106,-0.431394075,0.666181857,0.999454952
BHLHE41,96.20474888,-0.80006204,1.854960856,-0.431309393,0.666243422,0.999454952
SELENOF,1337.196163,-0.483123236,1.120650633,-0.43110959,0.666388688,0.999454952
SESN3,1278.723439,0.494468148,1.147530741,0.430897518,0.666542888,0.999454952
MTA3,10.90530017,-1.978649835,4.593162873,-0.430781553,0.666627214,NA
RRAGB,253.15681,0.881612813,2.047432478,0.430594329,0.666763366,0.999454952
CALM3,114.3189424,0.908837132,2.112406237,0.430237857,0.667022627,0.999454952
PDK2,8.180391761,-1.979733971,4.603503944,-0.43004937,0.667159728,NA
YIPF3,39.92022978,-1.386758936,3.224669117,-0.430046893,0.66716153,0.999454952
RPL23AP82,273.4486795,-0.775884073,1.804416151,-0.429991758,0.667201637,0.999454952
RNU2-63P,5.451999242,1.986189577,4.621439645,0.42977724,0.66735769,NA
SSBP1,679.7180414,0.498846517,1.162020514,0.42929235,0.667710483,0.999454952
M6PR,810.946421,-0.501180181,1.167710056,-0.429199165,0.667778291,0.999454952
ICAM2,106.6372814,-1.025628737,2.390019815,-0.429129805,0.667828763,0.999454952
HACD2,38.09832533,-1.363195534,3.177038622,-0.42907742,0.667866884,0.999454952
BACH2,600.7993306,-0.545360367,1.271363686,-0.428957011,0.66795451,0.999454952
MRPL18,395.0441371,0.554529093,1.292909493,0.428900163,0.667995882,0.999454952
SNRPG,1049.59608,0.490820735,1.144784868,0.428744954,0.668108842,0.999454952
SEPTIN7P7,2.278963846,2.016274018,4.704382887,0.428594795,0.668218134,NA
FNBP1,2153.581533,-0.448051381,1.045481158,-0.428559977,0.668243477,0.999454952
ALKBH5,194.7610574,-0.715352679,1.669259249,-0.428544985,0.66825439,0.999454952
GOLIM4,505.8274015,-0.533292546,1.244539124,-0.428506051,0.668282729,0.999454952
ANAPC5,268.6545352,-0.620313816,1.449013479,-0.42809389,0.668582765,0.999454952
GEN1,658.0692031,0.712793335,1.66520082,0.428052476,0.668612915,0.999454952
PAK1,297.613839,0.605981218,1.415842585,0.428000418,0.668650816,0.999454952
CSNK1G2,48.9749665,1.02030902,2.384626532,0.427869524,0.668746116,0.999454952
LRCH4,8.140087165,-1.969487944,4.60355986,-0.427818472,0.668783288,NA
GALNT2,27.9104214,-1.286913509,3.009783098,-0.427576828,0.66895924,NA
MAEA,50.70314058,1.020151797,2.385999888,0.427557353,0.668973421,0.999454952
RIPK2,397.024269,0.773895654,1.810549691,0.427436849,0.669061173,0.999454952
CKS2,382.7396289,0.60837375,1.423865116,0.427269229,0.669183242,0.999454952
RUBCNL,1596.746535,0.494766231,1.158694109,0.42700332,0.66937691,0.999454952
BTG1,6243.059036,-0.436400836,1.022100689,-0.426964623,0.669405095,0.999454952
SSBP3,67.77036488,1.127128201,2.641283837,0.426734978,0.669572371,0.999454952
HOOK1,344.0945868,0.573853537,1.344772859,0.42672897,0.669576748,0.999454952
ARFGAP1,6.664265363,1.967150877,4.610314926,0.426684708,0.66960899,NA
YIF1A,53.74496342,-1.057821443,2.479466376,-0.426632703,0.669646874,0.999454952
RRP15,698.2106111,-0.53269307,1.24864583,-0.426616625,0.669658587,0.999454952
ANKIB1,177.8398216,0.902756823,2.117020491,0.426428004,0.669795999,0.999454952
RIOK1,210.9735457,-0.99878434,2.343953591,-0.426110971,0.670026987,0.999454952
ANG,57.10520346,-1.391774734,3.269265184,-0.425714849,0.670315641,0.999454952
ERICH6,1.184461473,-2.052684617,4.825360393,-0.42539509,0.670548685,NA
ST13P3,1.184461473,-2.052684617,4.825360393,-0.42539509,0.670548685,NA
RPRD1A,12.39634275,-1.949688439,4.589080835,-0.424853802,0.670943254,NA
COPB2,428.9453897,0.559432254,1.317339764,0.42466816,0.671078597,0.999454952
TMEM219,322.6860093,0.561474027,1.322342203,0.424605692,0.671124143,0.999454952
SLC38A9,26.44882982,1.302492225,3.068164067,0.42451844,0.67118776,NA
ZNF576,21.04238886,-1.43124348,3.374162882,-0.424177353,0.671436476,NA
ADPGK,428.7757596,0.525916637,1.240224579,0.42404952,0.671529699,0.999454952
CAPZA1,10445.70138,0.438123369,1.033254993,0.424022504,0.671549401,0.999454952
GOLGA1,3.497797271,1.971071697,4.653866243,0.423534239,0.671905523,NA
ATG10,75.10734758,1.029827987,2.432935838,0.423286127,0.672086515,0.999454952
QSER1,2.420335351,-1.989536775,4.70065868,-0.423246381,0.67211551,NA
HSD17B10,306.0039228,0.61952748,1.466515717,0.422448578,0.672697626,0.999454952
ZC3H12A,119.2029334,0.753173821,1.783170476,0.422379033,0.672748379,0.999454952
UFD1,306.8539955,0.721628858,1.708551775,0.422362886,0.672760164,0.999454952
CERS5,65.14746527,-1.14056522,2.701932894,-0.422129366,0.672930594,0.999454952
PPT1,347.8866418,0.589090052,1.396221919,0.421917207,0.67308545,0.999454952
MX2,114.9998775,0.803218581,1.907880395,0.42100049,0.673754724,0.999454952
MRPL14,451.3890845,0.526221039,1.251232679,0.420562097,0.674074876,0.999454952
MPLKIP,55.60289276,-1.074466077,2.556163539,-0.420343245,0.674234722,0.999454952
MKNK1,47.98629768,1.245377906,2.964613963,0.420080969,0.674426305,0.999454952
LAIR1,54.88130549,-1.248615006,2.97317274,-0.419960465,0.674514335,0.999454952
UBR2,214.5250865,-0.666796635,1.588057254,-0.419881987,0.674571667,0.999454952
MFNG,126.8434716,-0.955988844,2.277273011,-0.419795448,0.674634891,0.999454952
TMEM30A,224.4727092,-0.634268059,1.511841107,-0.419533545,0.674826244,0.999454952
TMEM242,172.9067384,-0.794201517,1.89341417,-0.419454723,0.674883838,0.999454952
HSF1,10.59870031,-1.926388673,4.593380387,-0.419383659,0.674935765,NA
FASTKD5,24.66248631,1.518356872,3.622273466,0.419172348,0.67509018,NA
PAQR3,32.13792988,-1.397476223,3.334170165,-0.419137643,0.675115542,NA
ZNF146,229.6868063,0.606888479,1.4480637,0.419103441,0.675140536,0.999454952
TSPAN33,217.6773737,-0.630976284,1.506303013,-0.418890674,0.675296033,0.999454952
MRPL53,86.37079689,0.891681945,2.129582661,0.418712061,0.67542658,0.999454952
MAPRE1,943.1203146,0.51846117,1.238628806,0.41857671,0.675525514,0.999454952
CDCA7,33.06429676,-1.45383143,3.47363565,-0.418533081,0.675557405,NA
CRELD2,99.58431906,1.072200308,2.562511891,0.418417691,0.675641755,0.999454952
RAPGEF6,196.8544297,0.655988524,1.568232218,0.418298079,0.675729194,0.999454952
NDUFAF4,292.1040418,-0.596279351,1.425608795,-0.418262958,0.67575487,0.999454952
DCAF16,58.10530248,-1.15947806,2.773054899,-0.418123009,0.675857183,0.999454952
DUSP18,14.50604339,-1.917002923,4.584879699,-0.418114116,0.675863685,NA
ZBTB37,147.6228692,-0.945057405,2.261229423,-0.417939637,0.675991251,0.999454952
UBE4B,17.11750609,-1.913685566,4.581383323,-0.417709113,0.676159808,NA
H2AC20,8.341796853,1.9206096,4.599949162,0.417528441,0.676291926,NA
SLC12A2,1904.741736,0.446521743,1.069775058,0.417397788,0.676387473,0.999454952
TBCC,234.1700057,0.595746824,1.427988987,0.41719287,0.67653734,0.999454952
PNKD,80.28563832,-0.829323717,1.988089537,-0.41714606,0.676571576,0.999454952
KEAP1,2.10919499,-1.967349371,4.719483108,-0.416856958,0.676783038,NA
PANK4,10.51899189,-1.913113641,4.593436907,-0.416488499,0.677052582,NA
NBPF20,5.585652523,1.923382326,4.618629378,0.416440067,0.677088015,NA
ATP6V0B,1048.095432,0.454347486,1.091576926,0.416230387,0.677241426,0.999454952
CD226,3.742345071,1.933905859,4.646268843,0.416227714,0.677243382,NA
DTNB,22.3639413,-1.806184101,4.340108287,-0.416161068,0.677292146,NA
HMGCR,22.3639413,-1.806184101,4.340108287,-0.416161068,0.677292146,NA
PRR13,1624.617894,-0.442186083,1.062614922,-0.416130128,0.677314785,0.999454952
MYCBP2-AS1,26.96542267,-1.307187857,3.141824268,-0.416060144,0.677365993,NA
WASF2,1427.577642,0.448959562,1.079221238,0.416003269,0.677407611,0.999454952
SERINC3,529.2168652,0.575612121,1.383730542,0.415985702,0.677420466,0.999454952
ATRAID,352.3268871,0.541911772,1.302848019,0.415943966,0.677451006,0.999454952
RN7SK,10.4305959,-1.878602388,4.51955535,-0.415660888,0.677658165,NA
CCNT1,328.044301,-0.794319384,1.911264874,-0.415598798,0.677703606,0.999454952
GDPD5,10.16127407,1.908855827,4.593113706,0.415590806,0.677709456,NA
RAD52,28.79727224,-1.330194738,3.202364863,-0.415378883,0.677864563,NA
AARSD1,30.23160917,-1.403739286,3.38041469,-0.415256534,0.677954117,NA
MLXIP,143.0074517,0.751635419,1.811217653,0.414989009,0.678149949,0.999454952
UTP4,205.7019032,0.890281761,2.146565544,0.414747066,0.678327074,0.999454952
ATP6V1G1,2445.942542,0.425755768,1.027255219,0.414459582,0.678537562,0.999454952
DDX56,63.54609399,-1.133807721,2.737514628,-0.414174123,0.678746591,0.999454952
XRCC4,79.85948515,-1.074502268,2.594989092,-0.414068125,0.678824216,0.999454952
DGCR8,98.41568134,1.015011729,2.452641319,0.413844341,0.678988109,0.999454952
FAM126A,159.7448718,0.663554796,1.603452059,0.413828896,0.67899942,0.999454952
CPNE1,771.3595816,-0.618555075,1.494987162,-0.413752767,0.679055178,0.999454952
IGHG1,354.9476891,-0.650713844,1.572999796,-0.413677005,0.67911067,0.999454952
OGDH,143.0802722,-0.942897427,2.279576189,-0.413628389,0.679146279,0.999454952
SMYD2,7.840955381,-1.903619424,4.603929036,-0.413477143,0.679257065,NA
SLC38A2,2487.039206,0.488133677,1.181654799,0.413093297,0.67953826,0.999454952
DDI2,139.2032345,0.782783283,1.895380547,0.412995313,0.679610047,0.999454952
JADE1,96.07763236,-0.99651552,2.413583459,-0.412878004,0.679695998,0.999454952
KATNA1,45.15262262,-1.222462698,2.963145607,-0.41255573,0.679932142,0.999454952
PSMD7,642.9668365,-0.503727093,1.221343252,-0.412436956,0.680019181,0.999454952
UGP2,402.9677042,0.547532371,1.327814134,0.412356186,0.680078372,0.999454952
NIN,897.3927051,-0.463523575,1.12412546,-0.412341497,0.680089137,0.999454952
RPN1,498.9207908,0.505824793,1.226760219,0.412325722,0.680100698,0.999454952
GTF2H5,50.49120718,-1.197145245,2.906399106,-0.411899812,0.680412859,0.999454952
ZMYM2,649.8726361,0.546914094,1.32781711,0.411889627,0.680420324,0.999454952
RSAD2,1.041648,1.991053633,4.835488298,0.411758546,0.680516408,NA
GATAD2B,399.2995068,0.523677918,1.272763576,0.411449485,0.680742975,0.999454952
NDUFB3,453.5732373,0.541711648,1.316712547,0.411412232,0.680770286,0.999454952
SNX19,134.9127738,-1.020368598,2.481435372,-0.411200956,0.680925187,0.999454952
ZNF37A,135.7580627,0.848493775,2.064419621,0.411008385,0.681066386,0.999454952
HSPH1,1843.041269,-0.467477767,1.137669946,-0.410908074,0.681139942,0.999454952
HLA-B,10959.28837,-0.415052638,1.01021886,-0.410854177,0.681179465,0.999454952
NUFIP1,26.43952607,1.251915248,3.048625994,0.41064901,0.681329921,NA
AP2B1,221.3013324,-0.673890935,1.641382847,-0.41056292,0.681393057,0.999454952
EAPP,604.4476682,0.515573514,1.256201811,0.410422521,0.681496028,0.999454952
XPNPEP1,96.43250226,1.104985506,2.693236553,0.410281639,0.68159936,0.999454952
TMEM59,1170.26953,-0.462294305,1.127269007,-0.41010114,0.681731757,0.999454952
CRACR2A,10.89463457,1.882439096,4.590709588,0.410054058,0.681766293,NA
EML4-AS1,16.88388124,1.538200618,3.753027695,0.40985592,0.681911643,NA
CPPED1,69.28170516,1.272001848,3.105267131,0.40962719,0.682079448,0.999454952
RBM6,3789.496465,0.487999048,1.19141604,0.409595835,0.682102453,0.999454952
ANK1,44.21832339,1.427955675,3.486674044,0.40954665,0.682138539,0.999454952
MCM3AP-AS1,2.792826261,1.914110756,4.674024963,0.409520867,0.682157456,NA
PEX11B,366.8987749,-0.526125779,1.28587939,-0.409156397,0.682424891,0.999454952
PAFAH1B3,10.32583775,-1.879194195,4.593583695,-0.409091097,0.682472809,NA
GAPT,116.1193235,0.790976964,1.933555535,0.409078999,0.682481687,0.999454952
TUBGCP6,69.32307196,1.176408797,2.876048693,0.409036467,0.682512899,0.999454952
ACSL1,260.514823,-0.643286923,1.572704819,-0.409032207,0.682516026,0.999454952
CLEC2B,871.2673149,0.509739272,1.246314278,0.408997378,0.682541585,0.999454952
ELOVL1,30.40333178,-1.195226602,2.922512562,-0.408972272,0.68256001,NA
ARHGEF7,496.3573003,0.552617675,1.351255125,0.408966201,0.682564465,0.999454952
ERCC3,95.70701324,-1.026030249,2.509574327,-0.408846328,0.682652439,0.999454952
PRRC2B,38.95146828,-1.064243595,2.603429958,-0.408785184,0.682697313,0.999454952
RPS25,8553.643864,0.419379972,1.026026137,0.408741997,0.68272901,0.999454952
ERCC1,187.4800522,-0.632470224,1.547947062,-0.408586469,0.682843162,0.999454952
BCL10,747.4039185,-0.499073827,1.223834916,-0.407795055,0.683424144,0.999454952
MRPS2,176.5296556,0.975093,2.391657467,0.407705958,0.683489563,0.999454952
LRRC58,158.5186891,-0.745180647,1.828162483,-0.407611826,0.683558681,0.999454952
RPP14,70.12350744,1.071467253,2.628881449,0.407575341,0.683585471,0.999454952
APOL2,218.0469012,-0.675939198,1.659694639,-0.407267206,0.683811746,0.999454952
HAGH,131.7250352,-0.746916277,1.83476296,-0.40709143,0.683940837,0.999454952
ERBIN,437.9104379,0.584624397,1.436732942,0.406912363,0.684072355,0.999454952
RAE1,79.09686382,-0.945362207,2.323405053,-0.406886524,0.684091334,0.999454952
BAZ1B,413.9616001,-0.597855193,1.469720119,-0.406781662,0.684168356,0.999454952
WDR77,50.22740715,-1.241932982,3.055582403,-0.406447223,0.684414028,0.999454952
CHSY1,144.0748368,-0.934179203,2.298927572,-0.406354343,0.684482262,0.999454952
TBPL1,188.8057646,0.896277143,2.206873621,0.4061298,0.684647231,0.999454952
ERGIC3,104.5924704,-0.803691743,1.979215017,-0.406065908,0.684694174,0.999454952
WRAP73,40.28121971,-1.255834178,3.093213935,-0.405996547,0.684745137,0.999454952
ANXA4,20.21276259,1.824833551,4.495817944,0.405895784,0.684819176,NA
LUZP6,3.043941366,1.892226612,4.663827117,0.405724004,0.684945403,NA
EZH2,297.1453567,0.647107402,1.595135085,0.405675612,0.684980964,0.999454952
ST13P19,1.315582303,-1.951002256,4.809575537,-0.405649572,0.6850001,NA
SNORD3A,46.0747988,-1.036824207,2.556042589,-0.405636515,0.685009695,0.999454952
EIF3CL,41.4249784,-1.030023311,2.539646616,-0.405577416,0.685053126,0.999454952
RSL1D1,2792.128084,0.41574621,1.025212911,0.405521824,0.68509398,0.999454952
TRIM33,227.5802232,0.590124695,1.455502761,0.405443885,0.685151258,0.999454952
ACSL4,144.437434,0.925480162,2.283181349,0.40534676,0.68522264,0.999454952
HMGB1,7264.3009,0.406773119,1.003591784,0.405317307,0.685244286,0.999454952
ANKRD39,26.45145167,-1.660867781,4.099713866,-0.405117975,0.685390794,NA
C12orf45,100.0724075,0.90227216,2.227738768,0.405017039,0.685464986,0.999454952
HNRNPR,541.52561,0.527295798,1.302196809,0.404927884,0.685530522,0.999454952
PPM1A,464.5623941,0.541149267,1.336842856,0.404796468,0.685627125,0.999454952
KLHL8,71.45710653,0.976715855,2.416799061,0.404136145,0.686112607,0.999454952
MORF4L2,901.3246578,-0.461482773,1.141902818,-0.404134893,0.686113528,0.999454952
SVBP,71.83674705,1.051212032,2.602495084,0.403924695,0.686268096,0.999454952
BIN3,92.16582631,-0.895834576,2.218679776,-0.403769208,0.686382442,0.999454952
ZC3H7A,662.0703877,0.504321614,1.249428947,0.403641691,0.686476223,0.999454952
TRA2A,4090.490719,0.414444827,1.027558991,0.403329473,0.686705862,0.999454952
WDR83,47.51786499,-1.173866292,2.912257831,-0.403077736,0.686891039,0.999454952
CCNH,785.7561493,0.456625064,1.134040217,0.402653325,0.687203275,0.999454952
FOXJ3,57.28455755,0.94402093,2.345124475,0.402546193,0.6872821,0.999454952
RBM48,477.0620248,0.514572382,1.279049824,0.402308317,0.687457135,0.999454952
NGLY1,1369.656487,0.4341595,1.080384599,0.401856432,0.687789688,0.999454952
NPIPB3,195.3251609,-0.653136948,1.625820757,-0.401727524,0.687884566,0.999454952
SUZ12,782.4140706,0.579455847,1.44281216,0.401615583,0.68796696,0.999454952
USP3,369.0181789,0.534664655,1.331294183,0.401612703,0.687969079,0.999454952
PRKACB,240.9193595,0.657947293,1.63835324,0.40159062,0.687985334,0.999454952
ITGA4,317.7517557,-0.640040631,1.593831784,-0.401573514,0.687997925,0.999454952
DENND3,351.3130645,0.54080725,1.347007931,0.4014878,0.688061019,0.999454952
RWDD1,545.9290564,-0.565446467,1.408464788,-0.401462977,0.688079291,0.999454952
ECE1,252.9111226,0.646603688,1.610673062,0.401449371,0.688089306,0.999454952
FOXK2,144.3321696,0.957057219,2.384375192,0.401387006,0.688135215,0.999454952
MAGEH1,26.25858044,-1.643256628,4.096760461,-0.40111123,0.688338233,NA
NDUFA10,321.0922923,-0.526702325,1.313190809,-0.401085906,0.688356877,0.999454952
IRF2,188.4580378,-0.619695602,1.546680994,-0.400661549,0.688669324,0.999454952
ELMOD2,1.02316558,1.938301418,4.837775527,0.400659643,0.688670727,NA
ADAM10,214.8049437,0.670312502,1.673263755,0.400601818,0.688713307,0.999454952
ARL13B,26.90172213,-1.456798129,3.637235499,-0.400523455,0.688771011,NA
CPEB4,215.3255984,0.673359439,1.682050411,0.400320605,0.688920393,0.999454952
SLAMF1,225.4460144,-0.577648349,1.443148731,-0.40026945,0.688958067,0.999454952
BIRC3,11075.32709,0.396061098,0.989850198,0.40012226,0.689066469,0.999454952
ITGA1,19.81955613,-1.425779106,3.56402287,-0.400047687,0.689121394,NA
SPTY2D1,262.932326,0.62662229,1.566577197,0.399994518,0.689160555,0.999454952
ATAD2B,183.1446255,0.873215236,2.183144283,0.399980543,0.689170847,0.999454952
AK6,422.261933,0.51083096,1.277372186,0.39990769,0.689224508,0.999454952
SRGAP2C,186.58135,0.718461751,1.798643511,0.399446442,0.68956428,0.999454952
VPS13C,819.0799914,0.4516524,1.130780396,0.399416546,0.689586304,0.999454952
SLX4IP,170.3487351,0.897563388,2.248646928,0.3991571,0.689777451,0.999454952
KRI1,27.96073337,1.293278307,3.240051873,0.399153581,0.689780044,NA
CHCHD5,8.908724843,-1.832417685,4.597874099,-0.398535855,0.690235234,NA
P2RX5-TAX1BP3,32.16012635,1.243460035,3.120222542,0.398516458,0.690249529,NA
BAZ2A,186.0974741,0.679684837,1.705795253,0.398456283,0.690293877,0.999454952
MRPS7,319.6186774,-0.556752865,1.397338892,-0.398437965,0.690307378,0.999454952
NEK6,60.85787589,1.108264577,2.781553595,0.398433659,0.690310551,0.999454952
RNF41,205.590447,-0.611350844,1.536297239,-0.397937865,0.690675988,0.999454952
SNRPD3,361.6532964,-0.535797562,1.346558478,-0.397901443,0.690702836,0.999454952
DNAH1,7.091777333,1.832413053,4.60522604,0.397898613,0.690704923,NA
OCIAD1,193.6388267,0.614434641,1.544794507,0.397745226,0.690817996,0.999454952
SNX27,231.4819642,-0.617686809,1.553212206,-0.397683463,0.690863529,0.999454952
MRPL3,66.81105512,-1.12430012,2.827138696,-0.397681275,0.690865142,0.999454952
VCPIP1,491.6350534,0.649967841,1.634648266,0.397619387,0.690910768,0.999454952
CD1C,226.4014703,0.570446521,1.435074498,0.397503072,0.690996522,0.999454952
MLH1,26.32978487,-1.490131536,3.748841502,-0.397491208,0.691005269,NA
CNPY2,702.6599859,0.475348856,1.196696424,0.397217579,0.69120702,0.999454952
SIK1B,183.1842895,0.737663197,1.857443665,0.397138934,0.691265011,0.999454952
VPS13D,44.94121154,1.232902911,3.104784842,0.397097697,0.691295418,0.999454952
CDC5L,1083.882561,-0.437446656,1.101774326,-0.397038346,0.691339184,0.999454952
CTCF,178.033959,0.716021896,1.803837406,0.396943701,0.691408977,0.999454952
PGAP1,109.4837051,0.878506751,2.215180985,0.396584639,0.691673782,0.999454952
PDE4A,27.76349401,1.273686571,3.213216076,0.396389954,0.691817376,NA
ATF6,459.7187606,0.611921303,1.544149249,0.396283781,0.691895691,0.999454952
CSAD,37.53461887,1.289676233,3.255532973,0.396149031,0.691995089,0.999454952
CHMP1B-AS1,57.53196834,-0.889378101,2.24559879,-0.396053874,0.692065285,0.999454952
CCDC107,127.4718595,0.768060011,1.939846366,0.395938578,0.692150341,0.999454952
FADS1,14.38479213,-1.813908075,4.584117731,-0.395694042,0.692330751,NA
CAST,672.5444895,-0.472608265,1.194735011,-0.395575806,0.692417988,0.999454952
DUSP1,1121.198623,0.457399668,1.156294907,0.395573538,0.692419661,0.999454952
SRP19,430.7956772,0.622266295,1.573986259,0.395344172,0.692588904,0.999454952
GPR89A,99.36365955,-1.142947951,2.891108792,-0.395332045,0.692597853,0.999454952
ZNF583,11.36445919,1.813104907,4.588814086,0.395114047,0.692758722,NA
ACACA,3.545888667,1.836537774,4.648210425,0.395106419,0.692764352,NA
LMAN2,586.487756,0.511062172,1.294177783,0.394893328,0.692921614,0.999454952
XPNPEP3,52.7114257,-1.12723029,2.855507416,-0.394756562,0.693022555,0.999454952
SF3A1,120.3044394,0.862717572,2.188369923,0.394228399,0.69341242,0.999454952
CUL2,107.5382627,0.94752573,2.403587692,0.39421309,0.693423722,0.999454952
PLEKHM1P1,12.82681036,1.807226189,4.585723635,0.394098366,0.693508418,NA
SLC41A1,19.9860851,-1.594435954,4.04711371,-0.393968657,0.69360418,NA
TRAF3IP3,83.73266819,1.004930456,2.554692342,0.393366528,0.694048788,0.999454952
YIPF6,244.8225396,0.682378367,1.734830957,0.393339976,0.694068396,0.999454952
PON2,32.06086377,1.380622084,3.510343427,0.393301144,0.694097074,NA
C3orf38,79.5559402,-0.997970463,2.538626907,-0.39311427,0.694235085,0.999454952
NDUFV2P1,49.54996733,0.937131735,2.383926232,0.393104335,0.694242423,0.999454952
USP9Y,83.01361807,-1.178438914,2.998032916,-0.393070706,0.69426726,0.999454952
LAPTM4A,990.6921677,-0.438603035,1.115934814,-0.39303643,0.694292575,0.999454952
ABHD5,16.18667408,1.733169707,4.410019949,0.393007226,0.694314144,NA
SLX1A,84.58947266,-0.802440987,2.041815873,-0.393003599,0.694316823,0.999454952
