"","stage1","stage2","stage3","stage4"
"SF3B1",1522,3480,1504,4129
"SF3B2",225,389,1081,319
"SF3B3",40,0,15,64
"SF3B4",29,175,75,309
"SF3B5",24,30,291,90
"SF3B6",187,242,755,651
"SFI1",0,0,0,2
"SFMBT1",300,294,190,503
"SFMBT2",120,0,6,0
"SFN",0,8,0,0
"SFPQ",1158,2883,2501,1555
"SFSWAP",69,46,3,24
"SFT2D1",1051,2838,666,860
"SFT2D2",779,5,1097,166
"SFXN1",502,6,7,240
"SFXN3",0,0,0,0
"SFXN4",0,0,0,37
"SFXN5",10,0,0,114
"SGCB",88,23,48,17
"SGF29",23,20,260,58
"SGK1",33,1439,413,199
"SGK3",84,0,40,1
"SGMS1",64,109,2,213
"SGO1",119,24,81,28
"SGO1-AS1",0,0,3,2
"SGO2",1,15,0,440
"SGPL1",642,697,0,627
"SGPP1",72,1066,357,35
"SGSM2",22,0,3,182
"SGTB",73,1866,0,183
"SH2B3",595,546,597,556
"SH2D1A",7,2,2,18
"SH2D1B",0,1,2,408
"SH2D2A",4,0,35,33
"SH3BGRL",1161,1913,882,1199
"SH3BGRL3",4046,5329,2313,3736
"SH3BP2",0,0,0,0
"SH3BP5",44,904,785,330
"SH3BP5-AS1",66,11,359,32
"SH3D19",49,94,71,41
"SH3GL1",29,186,0,29
"SH3GLB1",604,655,362,686
"SH3KBP1",478,878,300,1199
"SH3TC1",436,172,0,0
"SH3YL1",96,0,6,269
"SHC1",219,1,0,71
"SHFL",429,89,1,201
"SHISA5",141,97,210,345
"SHISAL2A",13,0,16,13
"SHKBP1",195,0,20,130
"SHLD2",0,0,1,86
"SHMT1",3,0,72,7
"SHMT2",18,46,748,78
"SHOC2",919,2238,328,2001
"SHPRH",4,6,58,162
"SHQ1",507,0,290,16
"SHROOM3",0,0,0,0
"SHTN1",0,0,0,0
"SIAH1",9,0,19,333
"SIAH2",126,13,0,144
"SIDT1",62,5,178,159
"SIDT2",1,36,0,0
"SIGIRR",34,0,30,96
"SIGLEC10",137,432,337,130
"SIGLEC14",0,678,0,0
"SIGLEC17P",0,0,0,0
"SIGMAR1",2,0,9,0
"SIK1",39,253,737,4
"SIK1B",407,9,193,96
"SIK2",83,0,628,91
"SIK3",167,2,60,296
"SIKE1",153,236,2,224
"SIL1",39,0,0,16
"SIN3A",1038,660,628,707
"SINHCAF",1463,855,298,2323
"SIPA1",152,34,30,34
"SIPA1L1",94,704,1366,512
"SIPA1L2",0,0,0,0
"SIPA1L3",87,92,4,136
"SIRPG",0,1,0,22
"SIRT1",56,692,51,243
"SIRT2",41,70,48,82
"SIRT7",340,0,69,80
"SIT1",40,1,243,88
"SIVA1",201,1250,113,297
"SKA2",167,1171,51,15
"SKAP1",507,379,1,400
"SKAP2",243,3785,758,428
"SKI",60,2,82,213
"SKIL",9510,16009,5875,15920
"SKIV2L",162,6,0,40
"SKP1",3459,3932,1758,3230
"SKP1P1",1,1,1,1
"SKP2",0,0,0,53
"SLA",249,3,764,306
"SLA2",43,0,77,79
"SLAIN2",84,3,17,76
"SLAMF1",179,193,191,442
"SLAMF6",102,61,1,76
"SLAMF7",241,1489,712,1803
"SLBP",817,120,933,555
"SLC10A3",16,10,83,0
"SLC11A1",0,0,0,0
"SLC12A2",1577,3122,2010,1471
"SLC12A4",0,0,0,0
"SLC12A6",37,574,93,635
"SLC15A3",12,209,0,83
"SLC15A4",114,169,40,549
"SLC16A1",183,1083,4,576
"SLC16A6",0,32,0,50
"SLC16A7",29,197,0,189
"SLC17A5",4,0,1,0
"SLC17A9",1,52,0,20
"SLC18A2",61,0,0,2
"SLC1A4",0,154,256,18
"SLC1A5",86,0,97,55
"SLC20A1",52,184,185,108
"SLC20A2",0,871,105,52
"SLC22A5",6,50,0,161
"SLC23A2",86,0,0,71
"SLC25A1",31,0,312,42
"SLC25A11",4,1,0,3
"SLC25A12",2,63,0,0
"SLC25A13",7,270,17,3
"SLC25A17",2,9,0,22
"SLC25A19",326,510,143,557
"SLC25A20",0,1,0,0
"SLC25A23",3,0,77,0
"SLC25A24",125,0,272,1
"SLC25A25-AS1",160,23,0,159
"SLC25A26",574,0,267,282
"SLC25A28",46,12,13,281
"SLC25A3",490,779,1887,1204
"SLC25A30",0,0,260,0
"SLC25A32",682,615,542,343
"SLC25A33",280,12,0,52
"SLC25A36",248,2,308,574
"SLC25A37",1219,480,1457,452
"SLC25A38",28,645,52,150
"SLC25A39",57,496,179,68
"SLC25A4",285,77,79,74
"SLC25A40",27,0,0,0
"SLC25A44",0,0,209,40
"SLC25A45",28,0,556,426
"SLC25A46",0,40,0,72
"SLC25A5",3452,6630,479,3971
"SLC25A53",52,0,0,3
"SLC25A5-AS1",5,11,0,4
"SLC25A6",487,328,513,906
"SLC26A2",160,240,172,3
"SLC27A1",0,0,0,0
"SLC27A2",0,0,0,0
"SLC29A1",0,0,115,84
"SLC2A1",346,65,92,192
"SLC2A11",31,0,0,60
"SLC2A14",0,0,0,14
"SLC2A3",2595,2599,1377,1326
"SLC2A4RG",0,0,11,1
"SLC2A6",0,5,1,0
"SLC2A8",33,21,31,0
"SLC30A1",0,0,4,141
"SLC30A4",25,3,1,843
"SLC30A5",1,234,0,202
"SLC30A7",231,250,62,699
"SLC30A9",218,23,49,315
"SLC31A1",30,9,16,11
"SLC31A2",1,1,0,28
"SLC33A1",17,0,8,5
"SLC35A1",73,0,1,142
"SLC35A2",101,61,0,89
"SLC35A3",279,15,0,19
"SLC35A4",19,0,1,10
"SLC35A5",132,0,0,0
"SLC35B1",122,225,116,369
"SLC35B2",14,1,0,4
"SLC35B3",6,0,0,0
"SLC35B4",108,0,0,240
"SLC35C2",45,0,15,93
"SLC35D1",458,133,0,310
"SLC35D2",8,0,0,8
"SLC35E1",544,27,272,63
"SLC35E2B",381,2,169,113
"SLC35E3",50,488,0,151
"SLC35F2",646,1654,252,1308
"SLC35F5",20,3,0,201
"SLC35F6",481,42,313,490
"SLC36A4",41,0,1,249
"SLC37A1",13,1,17,160
"SLC37A3",0,0,1,278
"SLC38A1",2251,4646,2014,3626
"SLC38A10",11,0,0,149
"SLC38A2",3756,1946,658,4474
"SLC38A7",0,7,0,93
"SLC38A9",55,17,13,22
"SLC39A1",6,1,1,420
"SLC39A10",65,128,373,296
"SLC39A11",2,119,1,185
"SLC39A13",9,22,0,5
"SLC39A14",1,0,0,340
"SLC39A4",86,0,56,51
"SLC39A6",102,110,635,201
"SLC39A7",0,0,10,0
"SLC39A8",31,532,546,291
"SLC39A9",7,118,1,345
"SLC3A2",336,1007,1821,1729
"SLC40A1",0,323,1,0
"SLC41A1",18,0,2,75
"SLC41A2",19,0,777,124
"SLC41A3",235,0,1,4
"SLC43A1",0,0,0,0
"SLC43A2",353,0,0,39
"SLC43A3",215,1,83,1
"SLC44A1",7,0,378,430
"SLC44A2",254,314,162,198
"SLC4A10",0,0,526,1
"SLC4A1AP",121,0,212,556
"SLC4A7",66,436,3,306
"SLC4A8",4,0,0,0
"SLC50A1",121,39,2,233
"SLC5A3",461,855,347,240
"SLC5A6",91,0,88,74
"SLC66A2",799,0,0,165
"SLC66A3",113,301,4,72
"SLC6A6",46,163,5,216
"SLC7A1",233,24,77,21
"SLC7A5",9,3,97,94
"SLC7A6",7,3,967,48
"SLC7A6OS",20,198,131,136
"SLC8A1",0,0,0,0
"SLC8B1",4,278,2,0
"SLC9A3R1",121,4,1,168
"SLC9A4",0,0,0,0
"SLC9A7",176,11,7,368
"SLC9A8",0,7,13,27
"SLC9B1",20,3,1,1
"SLC9B2",33,77,885,241
"SLCO3A1",0,127,1,0
"SLCO4A1",43,18,1,3
"SLF1",71,380,3,104
"SLF2",216,72,37,628
"SLFN11",241,6,669,267
"SLFN12",0,0,0,0
"SLFN12L",0,14,1,0
"SLFN13",49,0,566,50
"SLFN5",1,0,125,358
"SLIRP",778,2729,1319,686
"SLITRK5",0,0,0,0
"SLK",255,4,55,947
"SLMAP",1,143,338,125
"SLTM",727,616,1297,1275
"SLU7",70,613,1501,1217
"SLX1A",67,58,24,246
"SLX1A-SULT1A3",54,229,0,110
"SLX1B",31,17,5,78
"SLX1B-SULT1A4",55,26,0,111
"SLX4",0,9,0,13
"SLX4IP",25,490,0,308
"SMAD2",159,0,381,215
"SMAD3",423,662,170,481
"SMAD4",53,15,550,18
"SMAD5",12,0,510,384
"SMAD7",210,7,343,26
"SMAGP",5,0,0,9
"SMAP1",113,77,179,133
"SMAP2",966,706,1899,1258
"SMARCA2",114,85,300,277
"SMARCA4",213,0,40,28
"SMARCA5",601,963,479,840
"SMARCA5-AS1",103,149,0,130
"SMARCAD1",15,10,649,5
"SMARCB1",299,9,33,152
"SMARCC1",554,719,368,144
"SMARCC2",1,1938,923,136
"SMARCD1",37,2,121,5
"SMARCD2",9,68,58,281
"SMARCE1",412,463,94,1437
"SMC1A",214,75,543,313
"SMC2",4,1185,1,156
"SMC3",358,638,673,584
"SMC4",707,1896,244,540
"SMC5",1739,3114,1219,1516
"SMC6",1013,1325,217,532
"SMCHD1",835,1093,2058,2413
"SMCO4",1,0,6,2
"SMCR8",43,0,0,116
"SMDT1",287,831,160,524
"SMG1",993,128,3061,1082
"SMG1P1",15,69,493,392
"SMG1P2",17,0,0,10
"SMG1P3",68,150,585,95
"SMG1P4",0,1,367,199
"SMG1P5",22,275,0,207
"SMG5",6,29,0,1
"SMG6",0,0,27,116
"SMG7",9,7,135,47
"SMG8",4,0,0,0
"SMG9",37,0,0,16
"SMIM10L1",434,1033,0,170
"SMIM11A",0,0,14,5
"SMIM11B",0,0,0,54
"SMIM12",411,169,435,193
"SMIM13",0,0,0,496
"SMIM14",2369,731,1328,2075
"SMIM15",0,112,0,445
"SMIM19",47,221,17,106
"SMIM20",50,329,0,139
"SMIM26",220,1263,723,210
"SMIM27",136,272,166,168
"SMIM29",8,0,8,103
"SMIM3",0,1,53,1
"SMIM30",103,133,117,337
"SMIM4",27,289,30,86
"SMIM7",191,58,41,55
"SMIM8",92,0,10,0
"SMN1",161,1,27,271
"SMN2",278,29,202,293
"SMNDC1",162,85,394,47
"SMPD1",0,618,0,44
"SMPD2",32,0,0,0
"SMPD4",69,0,106,38
"SMS",224,314,1543,876
"SMU1",1447,829,588,2188
"SMUG1",134,243,153,184
"SMURF1",61,52,181,4
"SMURF2",133,204,75,246
"SMYD2",6,0,0,32
"SMYD3",102,16,36,11
"SMYD4",0,0,0,99
"SNAP23",957,1143,1839,1902
"SNAP29",22,9,0,63
"SNAP47",18,0,396,137
"SNAPC1",242,324,0,144
"SNAPC5",12,0,261,75
"SNAPIN",55,396,0,188
"SND1",48,58,19,7
"SNED1",0,0,29,75
"SNF8",12,6,493,44
"SNHG1",761,170,3,493
"SNHG12",344,781,14,132
"SNHG14",207,892,183,250
"SNHG15",1279,213,739,763
"SNHG16",495,286,1572,898
"SNHG17",85,505,0,1
"SNHG21",80,260,47,131
"SNHG22",13,0,25,65
"SNHG25",0,0,0,0
"SNHG29",1853,2213,1155,1367
"SNHG3",154,144,224,93
"SNHG32",360,1922,642,656
"SNHG5",311,1868,381,642
"SNHG6",282,563,230,174
"SNHG7",7,392,0,9
"SNHG8",651,1314,190,531
"SNHG9",58,24,11,23
"SNIP1",41,0,27,1
"SNN",24,1382,932,617
"SNORA12",4,11,1,3
"SNORA67",0,0,0,0
"SNORA73B",6,8,1,0
"SNORD118",90,163,82,306
"SNORD13",8,8,4,6
"SNORD3A",50,6,88,42
"SNRK",24,5,1,30
"SNRNP200",84,110,454,702
"SNRNP25",67,2,168,598
"SNRNP27",133,26,132,322
"SNRNP35",57,569,533,34
"SNRNP40",174,1,171,386
"SNRNP48",94,0,1,0
"SNRNP70",13,0,56,20
"SNRPA",103,2,7,17
"SNRPA1",412,90,168,703
"SNRPB",691,1232,738,1057
"SNRPB2",361,889,889,414
"SNRPC",233,37,1289,525
"SNRPD1",705,4,609,587
"SNRPD2",1656,3701,1884,1722
"SNRPD3",335,259,624,269
"SNRPE",344,1323,543,799
"SNRPEP2",0,0,0,0
"SNRPEP4",4,15,12,10
"SNRPF",161,752,136,289
"SNRPFP1",0,1,0,0
"SNRPG",772,1884,514,1568
"SNRPGP10",14,37,7,20
"SNRPGP15",1,2,1,1
"SNRPGP2",0,0,0,0
"SNRPN",831,1193,93,919
"SNTB2",8,0,0,67
"SNU13",2425,3224,389,1994
"SNUPN",19,0,0,13
"SNURF",2,16,2,114
"SNW1",762,1324,1731,838
"SNX1",81,1,353,178
"SNX10",223,1,1429,184
"SNX11",1,0,94,1
"SNX12",21,28,0,0
"SNX13",23,0,104,27
"SNX14",195,0,121,147
"SNX16",31,0,0,0
"SNX17",182,85,241,426
"SNX18",84,0,0,18
"SNX19",3,206,348,0
"SNX2",1726,2167,309,1844
"SNX20",0,0,43,77
"SNX22",62,53,31,150
"SNX25",11,7,423,62
"SNX27",51,364,144,532
"SNX29",616,619,14,230
"SNX29P2",525,1822,0,193
"SNX3",388,362,260,683
"SNX4",66,5,0,197
"SNX5",293,525,42,370
"SNX5P1",0,0,0,0
"SNX6",262,1014,210,602
"SNX8",284,1,182,158
"SNX9",74,402,3285,964
"SOAT1",236,249,9,54
"SOBP",0,0,0,0
"SOCS1",0,0,0,1
"SOCS2",0,0,85,0
"SOCS3",39,55,0,60
"SOCS4",61,7,116,334
"SOCS5",80,2,59,1
"SOCS7",0,0,104,0
"SOD1",759,1753,1005,522
"SOD2",235,736,281,342
"SON",4668,16415,9147,8464
"SORBS2",0,0,0,0
"SORD",126,0,115,0
"SORL1",5,235,0,189
"SOS1",72,5,165,344
"SOS2",35,25,4,953
"SOX4",49,1458,275,322
"SOX5",18,0,0,0
"SOX9-AS1",0,0,0,0
"SP1",0,6,0,179
"SP100",1269,1337,2003,2235
"SP110",1813,367,1358,1574
"SP140",544,182,291,603
"SP140L",384,578,65,761
"SP2",1,1,156,0
"SP3",314,78,220,383
"SP4",264,78,209,310
"SPAG1",35,3,0,217
"SPAG4",0,0,0,0
"SPAG7",276,2,2,233
"SPAG9",247,633,729,164
"SPART",47,503,254,239
"SPAST",0,110,0,0
"SPATA13",14,199,1,73
"SPATA20",1,1,12,0
"SPATA5",26,0,7,59
"SPATA5L1",173,40,133,0
"SPATS2",25,107,1,103
"SPATS2L",0,0,1,14
"SPC24",0,0,0,0
"SPCS1",378,17,843,759
"SPCS2",801,2226,3555,2259
"SPCS2P4",24,44,141,122
"SPCS3",535,347,443,364
"SPDYA",1,0,4,26
"SPDYE10P",0,1,0,0
"SPDYE16",0,0,0,0
"SPDYE8P",0,0,0,1
"SPDYE9P",0,0,0,1
"SPECC1",4,2,0,58
"SPECC1L",23,0,0,16
"SPEN",399,223,1732,1203
"SPG11",55,5,546,144
"SPG21",152,790,129,101
"SPG7",247,0,177,172
"SPI1",13,0,10,1
"SPIB",790,580,1034,284
"SPIDR",1,0,1,176
"SPIN1",7,23,0,2
"SPIN2B",5,0,0,0
"SPIN3",7,0,0,0
"SPINK1",11,0,0,0
"SPINK2",0,272,2,2
"SPINT1",0,0,72,1
"SPINT2",81,16,30,136
"SPIRE2",0,0,0,0
"SPN",136,0,13,60
"SPNS3",0,0,2,0
"SPOCK2",245,182,690,445
"SPON1",0,102,3,12
"SPOP",284,0,664,414
"SPOPL",96,706,635,5
"SPOUT1",50,6,42,26
"SPP1",2,477,8,2
"SPPL2A",139,384,222,514
"SPPL2B",9,0,176,26
"SPPL3",0,0,0,168
"SPRED1",0,0,0,0
"SPRTN",245,52,0,0
"SPRY1",35,69,26,78
"SPRYD7",0,57,0,1
"SPSB3",104,0,653,126
"SPTAN1",43,941,591,110
"SPTB",0,0,0,0
"SPTBN1",61,1205,1213,137
"SPTLC1",365,162,318,54
"SPTLC1P1",1,0,0,0
"SPTLC2",232,31,0,94
"SPTSSA",6,1590,0,4
"SPTY2D1",53,683,288,148
"SPTY2D1OS",0,257,2,12
"SQLE",282,55,0,371
"SQOR",536,152,7,304
"SQSTM1",624,1055,176,2324
"SRA1",359,176,73,324
"SRBD1",45,59,322,1
"SRCAP",6,2,265,16
"SRD5A1",0,68,13,8
"SRD5A3",1,0,0,0
"SREBF1",22,0,100,0
"SREBF2",1,89,0,472
"SREBF2-AS1",638,1,4,211
"SREK1",440,1926,1853,1130
"SREK1IP1",42,136,23,64
"SRF",0,0,0,14
"SRFBP1",94,11,127,169
"SRGAP2",946,115,196,523
"SRGAP2B",970,387,380,226
"SRGAP2C",405,19,58,287
"SRGAP3",0,0,5,0
"SRGN",6221,4050,5817,9106
"SRI",155,856,319,477
"SRM",110,243,158,0
"SRP14",4280,6424,3230,3891
"SRP14P1",0,0,0,0
"SRP14P2",1,1,1,1
"SRP19",257,896,18,854
"SRP54",288,1,228,444
"SRP68",78,182,0,2
"SRP72",643,998,538,638
"SRP9",1916,4676,515,2187
"SRP9P1",3,0,1,4
"SRPK1",69,304,482,496
"SRPK2",653,14,118,383
"SRPRA",106,748,266,646
"SRPRB",270,188,1180,437
"SRR",0,1,3,108
"SRRD",202,0,32,1
"SRRM1",3318,4242,2390,3219
"SRRM1P3",2,2,1,1
"SRRM2",413,666,874,416
"SRRT",588,282,282,279
"SRSF1",134,592,5,385
"SRSF10",2294,1892,1925,2107
"SRSF11",2577,2912,1109,1754
"SRSF2",1193,3590,2986,1617
"SRSF3",7111,6269,1439,6306
"SRSF4",359,272,398,421
"SRSF5",2370,5684,722,3102
"SRSF6",5377,4585,2736,9838
"SRSF7",3712,2899,3750,4038
"SRSF8",17,1,828,115
"SRSF9",42,335,7,167
"SRXN1",0,0,0,18
"SS18",460,282,477,147
"SS18L1",0,67,0,0
"SS18L2",1452,313,714,791
"SSB",852,2439,2013,2442
"SSBP1",537,1176,532,743
"SSBP2",32,753,23,333
"SSBP3",66,133,82,0
"SSBP4",4,0,0,0
"SSH1",0,373,325,127
"SSH2",631,346,27,461
"SSNA1",10,0,0,195
"SSR1",382,308,819,569
"SSR2",190,290,429,619
"SSR3",70,66,49,164
"SSR4",930,2272,1102,778
"SSRP1",784,544,25,149
"SSTR2",0,0,0,1
"SSU72",105,157,3,790
"ST13",1115,1102,2504,1478
"ST13P13",0,0,0,0
"ST13P15",0,1,2,0
"ST13P18",1,1,4,1
"ST13P19",1,0,4,0
"ST13P3",0,1,3,1
"ST13P4",2,3,2,5
"ST13P5",0,2,2,2
"ST13P6",2,3,3,4
"ST14",0,377,6,29
"ST20",2,13,0,6
"ST20-AS1",137,0,1,0
"ST20-MTHFS",2,1,1,35
"ST3GAL1",224,1,104,405
"ST3GAL2",170,697,231,57
"ST3GAL5",74,285,35,265
"ST3GAL6",0,0,0,0
"ST6GAL1",781,1174,424,249
"ST6GALNAC4",87,107,0,193
"ST6GALNAC6",49,11,0,32
"ST7",0,0,0,0
"ST7L",105,64,127,1
"ST8SIA1",0,0,0,0
"ST8SIA4",379,836,325,329
"ST8SIA5",8,0,0,0
"STAG2",867,468,1805,1584
"STAG3",452,376,354,374
"STAG3L3",34,2,0,30
"STAG3L4",567,1,0,190
"STAG3L5P",12,1,0,3
"STAG3L5P-PVRIG2P-PILRB",204,10,4,15
"STAM",301,241,1,148
"STAM2",314,15,126,389
"STAMBP",9,0,3,40
"STAMBPL1",17,365,0,26
"STAP1",1410,1479,60,916
"STARD3NL",98,1188,57,437
"STARD4",0,85,1,12
"STARD5",91,52,240,4
"STARD7",225,666,900,545
"STARD9",1,0,8,0
"STAT1",8,85,47,441
"STAT2",1072,929,147,772
"STAT3",575,447,1113,1476
"STAT4",12,3,498,368
"STAT5A",161,0,98,102
"STAT5B",20,0,56,99
"STAT6",317,1,757,118
"STAU1",159,151,269,510
"STAU2",989,0,0,20
"STIM1",35,4,6,106
"STIM2",6,2555,62,397
"STING1",0,1,0,1
"STIP1",75,0,75,158
"STK10",134,0,581,220
"STK11",46,154,2,0
"STK16",10,0,0,0
"STK17A",599,460,455,478
"STK17B",11184,7567,4159,10043
"STK24",20,1,32,171
"STK25",41,0,44,52
"STK26",321,410,1396,540
"STK3",26,0,1,41
"STK35",0,0,0,0
"STK38",173,0,16,47
"STK38L",58,1,496,40
"STK4",1861,1997,2114,9465
"STK40",201,5,164,377
"STMN1",233,265,658,576
"STMP1",405,584,116,188
"STN1",0,0,0,0
"STOM",5,1,218,282
"STOML2",360,434,101,191
"STON2",0,0,0,0
"STPG1",0,91,0,0
"STRADB",5,0,0,7
"STRAP",1834,702,757,1204
"STRBP",683,397,254,164
"STRIP1",1459,1887,3,695
"STRN",6,65,0,0
"STRN3",2661,1047,2437,1837
"STRN4",0,35,59,1
"STT3A",396,248,190,90
"STT3B",72,34,785,704
"STUB1",0,0,934,105
"STX11",18,30,20,139
"STX12",181,106,162,555
"STX16",173,524,194,14
"STX17",44,0,180,153
"STX18",34,942,0,47
"STX4",59,1,4,288
"STX5",229,2,97,81
"STX6",128,0,0,89
"STX7",254,50,17,171
"STX8",287,703,0,129
"STXBP2",23,0,8,110
"STXBP3",165,20,28,654
"STXBP4",14,1,0,47
"STXBP5",0,0,0,17
"STYX",76,366,4,152
"STYXL1",0,388,205,33
"SUB1",2657,5209,2141,3024
"SUB1P1",0,1,1,0
"SUB1P3",0,0,0,0
"SUCLA2",36,11,566,110
"SUCLG1",37,0,1103,131
"SUCLG2",138,28,300,16
"SUCO",12,0,83,57
"SUDS3",444,87,413,474
"SUGP1",0,0,20,128
"SUGP2",16,0,100,229
"SUGT1",354,200,285,360
"SULT1A1",0,0,0,0
"SULT1A2",0,0,0,0
"SULT1A3",32,636,197,25
"SULT1A4",0,38,0,0
"SULT2A1",1,0,0,0
"SUMF1",18,0,0,0
"SUMF2",683,292,214,539
"SUMO1",3537,4811,2184,1043
"SUMO1P3",4,3,2,3
"SUMO2",1722,2699,1817,2958
"SUMO2P1",4,3,4,5
"SUMO2P17",5,3,3,8
"SUMO3",202,276,392,261
"SUN1",263,4,3,57
"SUN2",17,38,195,86
"SUPT16H",625,322,918,747
"SUPT16HP1",0,0,1,1
"SUPT20H",36,0,17,236
"SUPT3H",48,0,4,0
"SUPT4H1",439,1,385,115
"SUPT5H",332,194,377,708
"SUPT6H",68,0,123,167
"SUPT7L",17,0,79,61
"SUPV3L1",373,495,0,79
"SURF1",3,346,99,1
"SURF2",18,143,291,105
"SURF4",220,36,442,322
"SURF6",3,46,124,107
"SUSD3",3,52,45,69
"SUSD6",1216,3769,1720,1735
"SUZ12",202,1946,1112,129
"SUZ12P1",0,0,3,11
"SVBP",41,175,0,121
"SVIL",37,0,5,0
"SVIL-AS1",0,506,0,0
"SVIP",385,218,69,408
"SWAP70",2135,2360,3730,3047
"SWI5",238,388,0,0
"SWT1",1,0,0,0
"SYAP1",1295,2521,1436,1642
"SYBU",2,0,0,1
"SYCP3",44,0,1,79
"SYF2",802,1290,1287,962
"SYK",820,156,824,699
"SYMPK",1,0,0,8
"SYNC",394,133,11,99
"SYNCRIP",399,3148,2378,1439
"SYNE1",420,359,30,46
"SYNE2",296,1360,1032,93
"SYNE3",43,0,52,90
"SYNGR1",203,1358,172,30
"SYNGR2",2893,2585,6895,6547
"SYNGR3",0,37,120,20
"SYNJ2",59,62,21,190
"SYNJ2BP",23,200,5,25
"SYNJ2BP-COX16",18,101,29,109
"SYNRG",834,150,157,228
"SYPL1",1289,152,1118,261
"SYS1",98,780,0,427
"SYT1",1,8,0,30
"SYT11",14,720,8,1
"SYTL1",19,55,130,58
"SYTL2",0,0,8,8
"SYTL3",35,120,5,289
"SYVN1",318,103,167,38
"SZRD1",127,0,76,14
"SZT2",31,369,0,127
"TAB2",122,855,2581,269
"TAB3",268,0,34,20
"TACC1",173,516,393,699
"TACC2",0,0,0,0
"TACC3",11,615,268,294
"TACO1",254,29,0,0
"TADA1",0,0,336,190
"TADA2A",0,0,1,75
"TADA2B",75,0,10,116
"TADA3",62,0,0,22
"TAF1",264,22,45,38
"TAF10",0,270,64,24
"TAF11",88,1369,412,229
"TAF12",7,198,383,179
"TAF13",47,1,299,541
"TAF1A",122,0,0,5
"TAF1B",1,102,0,10
"TAF1C",0,0,93,6
"TAF1D",1397,983,1822,1311
"TAF2",274,200,35,111
"TAF3",3,155,21,639
"TAF4B",26,86,18,359
"TAF5",0,1,0,0
"TAF5L",28,0,207,92
"TAF7",1375,1720,2258,2714
"TAF8",191,47,34,32
"TAF9",593,360,132,267
"TAF9B",0,0,0,227
"TAGAP",416,108,337,1060
"TAGLN2",863,594,971,1668
"TAGLN2P1",1,0,1,1
"TALDO1",70,557,264,549
"TAMM41",87,0,42,1
"TANC2",0,0,0,132
"TANGO2",0,0,0,0
"TANGO6",0,0,0,13
"TANK",461,504,497,1067
"TAOK1",2020,256,1,345
"TAOK3",693,548,30,161
"TAP1",180,54,696,270
"TAP2",1,3,55,209
"TAPBP",2042,1653,1001,1174
"TAPBPL",1,0,403,1
"TAPT1",31,0,59,225
"TAPT1-AS1",0,0,0,0
"TARBP1",102,58,243,18
"TARDBP",392,298,395,211
"TARS1",378,679,706,192
"TARS2",50,0,0,29
"TARS3",1,0,3,28
"TASOR",111,205,2373,416
"TASOR2",334,0,104,90
"TASP1",9,639,1,188
"TATDN1",492,5,88,110
"TATDN2",24,873,309,101
"TATDN3",8,1217,51,1
"TAX1BP1",2110,2328,2999,3247
"TAX1BP3",42,9,0,129
"TBC1D1",86,0,7,687
"TBC1D10A",7,0,0,180
"TBC1D10C",22,0,35,70
"TBC1D14",11,0,0,26
"TBC1D15",886,131,237,904
"TBC1D17",0,0,0,18
"TBC1D19",0,0,3,48
"TBC1D20",10,0,438,200
"TBC1D22A",34,420,0,89
"TBC1D22B",24,0,0,12
"TBC1D23",53,1,278,370
"TBC1D24",830,219,0,100
"TBC1D25",2,1,186,167
"TBC1D2B",0,1,0,116
"TBC1D31",9,0,1,74
"TBC1D32",0,0,178,25
"TBC1D3L",44,0,212,12
"TBC1D4",22,1,0,1
"TBC1D5",564,225,91,21
"TBC1D7",12,7,0,1
"TBC1D8B",1,0,0,61
"TBC1D9",327,0,478,313
"TBC1D9B",6,48,0,87
"TBCA",360,701,649,314
"TBCAP1",0,1,0,0
"TBCB",543,578,71,522
"TBCC",195,410,156,273
"TBCCD1",325,360,0,174
"TBCD",11,1,0,0
"TBK1",125,119,55,317
"TBL1X",17,0,8,169
"TBL1XR1",2672,3786,1869,3220
"TBL2",0,0,0,27
"TBL3",1,0,0,111
"TBP",60,587,8,136
"TBPL1",444,0,45,281
"TBRG1",659,652,239,623
"TBRG4",118,0,1,119
"TBXAS1",0,0,134,43
"TC2N",18,1,503,1
"TCAF1",37,0,1,6
"TCAF2",0,0,0,40
"TCAIM",12,0,0,1
"TCEA1",1642,2595,1445,1554
"TCEA1P2",40,21,16,32
"TCEA2",0,0,0,231
"TCEAL1",0,0,0,120
"TCEAL3",14,0,0,4
"TCEAL4",127,81,90,121
"TCEAL8",109,0,1,37
"TCEAL9",39,194,0,204
"TCEANC2",0,0,0,1
"TCERG1",173,457,239,1003
"TCF12",132,0,31,21
"TCF20",43,0,357,44
"TCF25",485,366,491,86
"TCF3",556,841,263,212
"TCF4",5414,3340,2386,5039
"TCF7",252,0,238,249
"TCFL5",0,334,0,1
"TCHP",442,0,0,131
"TCIM",0,0,0,0
"TCIRG1",67,0,0,44
"TCL1A",1529,1968,121,539
"TCOF1",28,296,39,117
"TCP1",1203,578,1253,423
"TCP11L1",0,0,66,32
"TCP11L2",32,204,26,185
"TCP1P1",0,0,0,0
"TCP1P3",0,0,0,0
"TCTA",34,0,0,0
"TCTEX1D2",30,0,0,85
"TCTN1",55,0,0,555
"TCTN2",5,4,32,125
"TCTN3",9,1,0,48
"TDG",522,635,643,285
"TDGP1",3,21,28,12
"TDP1",23,0,0,4
"TDP2",130,2,240,171
"TDRD3",1,0,96,8
"TDRD7",1,0,0,8
"TEC",29,0,0,101
