"","stage1","stage2","stage3","stage4"
"ENSG00000006042.11",0.0834165835,0,0,0.0104166665
"ENSG00000006047.12",0,0,0,0
"ENSG00000006059.3",0,0,0,0
"ENSG00000006062.14",0.67982018,0,0,43.9551282035
"ENSG00000006071.12",0,0,0,0
"ENSG00000006116.3",0,0,0,0
"ENSG00000006118.14",0,0,0,0
"ENSG00000006125.17",82.3026972925,142.8275862,5.22222222233333,273.38541665
"ENSG00000006128.11",0,0,0,0
"ENSG00000006194.9",57.33766235,317.9596552,0.333333333333333,0
"ENSG00000006210.6",0,0,0,0.0104166665
"ENSG00000006282.20",0.2262737265,0.517241379,0,0
"ENSG00000006283.17",0,0.034482759,0,0
"ENSG00000006327.13",1.9285714285,0.24137931,0,0.0520833335
"ENSG00000006377.10",0,0,0,0
"ENSG00000006432.15",0.8666333665,0.551724138,1.951388889,3.1810897435
"ENSG00000006451.7",434.3271728075,551.2068966,1174.7838889,536.8902241925
"ENSG00000006453.13",24.2917082935,0.034482759,0,13.177083335
"ENSG00000006459.10",86.024975027,2.103448276,0.131944444333333,90.460737185
"ENSG00000006468.13",0,0,0,0
"ENSG00000006530.15",63.226273725,412.2068966,144.25,1000.59054485
"ENSG00000006534.15",0.076923077,0,0,0.0208333335
"ENSG00000006555.10",0.0064935065,0.172413793,0,0.0520833335
"ENSG00000006576.16",141.200299677,259.9310345,15.29861111,126.1738782
"ENSG00000006606.8",0,0,0,0
"ENSG00000006607.13",30.8946053955,250.9310345,0,185.72916665
"ENSG00000006611.15",0,0,0,0
"ENSG00000006625.17",0.3281718285,0.448275862,9.45833333333333,305.6594551165
"ENSG00000006634.7",190.0802297925,407.857931,2.89583333333333,827.00359785
"ENSG00000006638.11",0.1233766235,0,0,0.1290064105
"ENSG00000006652.13",261.574425569,1256.965517,1758.03472222333,136.5
"ENSG00000006659.12",0,0,0,0
"ENSG00000006695.10",4.3636363635,174.2758621,1588.05555555567,0.2916666665
"ENSG00000006704.10",0.1153846155,0,0,0.0208333335
"ENSG00000006712.14",357.04895105,10.55172414,325.972222233333,321.939903846
"ENSG00000006715.15",17.013986013,97.72413793,0.0902777776666667,172.233173077
"ENSG00000006740.16",0,0,0,0.0520833335
"ENSG00000006744.18",60.4930069885,275.2068966,0.326388889,59.0625
"ENSG00000006747.14",0,0.034482759,0,5.615384615
"ENSG00000006756.15",13.607392606,0.137931034,1.55520833333333,46.791666665
"ENSG00000006757.11",0.153846154,0.034482759,0.0277777776666667,0.0104166665
"ENSG00000006788.13",0,0,0,0
"ENSG00000006831.9",131.083416577,115.4482759,280.375,8.2780448735
"ENSG00000006837.11",0,0,0,0
"ENSG00000007001.12",0,0,0,0
"ENSG00000007038.10",17.136363635,0,0,0
"ENSG00000007047.14",0.0064935065,0.034482759,0,0
"ENSG00000007062.11",0,0,0,0
"ENSG00000007080.10",1065.43356632,0.344827586,0.416666666666667,392.8309295
"ENSG00000007129.17",0.0064935065,0,0,0.1041666665
"ENSG00000007168.12",739.0894805,74.03758621,475.756944433333,786.11802885
"ENSG00000007171.16",0,0,0,0
"ENSG00000007174.17",0,0,0,0.0208333335
"ENSG00000007202.14",9.636363635,24.80413793,3.09027777766667,428.8741987335
"ENSG00000007216.14",0,0,0,0
"ENSG00000007237.18",0.012987013,131.5517241,0,13.3717948735
"ENSG00000007255.10",263.7832167925,181.8965517,0,701.346154
"ENSG00000007264.14",0.0194805195,0.034482759,0.0833333333333333,0.3229166665
"ENSG00000007306.14",12.103896105,0,0,249.9030449
"ENSG00000007312.12",1635.228272,493.2758621,454.375,155.079326923
"ENSG00000007314.12",0,0,0,0
"ENSG00000007341.18",44.266233765,1.586206897,0.416666666666667,0.0729166665
"ENSG00000007350.16",0,0,0,0.0104166665
"ENSG00000007372.21",0,0,0,0
"ENSG00000007376.7",0,1.310344828,0,90.1081731
"ENSG00000007384.15",0,0,0,15.2796474365
"ENSG00000007392.16",158.9455544425,131.2068966,132.25,684.97516025
"ENSG00000007402.11",0,0,0,0
"ENSG00000007516.13",17.534285715,0,2.22645833333333,38.310208335
"ENSG00000007520.3",0.53014985,1.620689655,1.48881944433333,84.15854165
"ENSG00000007541.16",0.0324675325,0.068965517,0,0.2708333335
"ENSG00000007545.15",20.6738261755,0,97.0555555666667,51.1875
"ENSG00000007866.19",0,0,0,0
