ensembl_gene_id,logFC,logCPM,PValue,qval,chromosome_name,hgnc_symbol
ENSG00000214595,-5.591756946,2.005352369,6.97E-05,4.77E-05,2,EML6
ENSG00000129993,-5.591756946,2.005352369,6.97E-05,4.77E-05,16,CBFA2T3
ENSG00000144895,3.72395595,6.635778191,7.00E-05,4.79E-05,3,EIF2A
ENSG00000162402,-3.772971859,5.309049681,7.02E-05,4.80E-05,1,USP24
ENSG00000146859,-8.187002927,1.518577161,7.04E-05,4.81E-05,7,TMEM140
ENSG00000213648,8.16420535,1.580613195,7.04E-05,4.81E-05,16,SULT1A4
ENSG00000161847,8.16420535,1.580613195,7.04E-05,4.81E-05,19,RAVER1
ENSG00000133026,-8.187002927,1.518577161,7.04E-05,4.81E-05,17,MYH10
ENSG00000250299,8.16420535,1.580613195,7.04E-05,4.81E-05,13,MRPS31P4
ENSG00000170293,-8.187002927,1.518577161,7.04E-05,4.81E-05,3,CMTM8
ENSG00000242802,-8.187002927,1.518577161,7.04E-05,4.81E-05,7,AP5Z1
ENSG00000151150,-8.187002927,1.518577161,7.04E-05,4.81E-05,10,ANK3
ENSG00000147324,-3.906646872,4.54860539,7.10E-05,4.85E-05,8,MFHAS1
ENSG00000163938,-3.731867452,6.389624815,7.10E-05,4.85E-05,3,GNL3
ENSG00000137767,4.234564281,3.515025261,7.18E-05,4.90E-05,15,SQOR
ENSG00000102189,-3.740904428,5.990073659,7.22E-05,4.93E-05,12,EEA1
ENSG00000145833,4.257483804,3.077849043,7.26E-05,4.95E-05,5,DDX46
ENSG00000198056,3.842488328,4.932999761,7.33E-05,5.00E-05,12,PRIM1
ENSG00000120278,3.842488328,4.932999761,7.33E-05,5.00E-05,6,PLEKHG1
ENSG00000145088,3.692231689,7.105569673,7.35E-05,5.01E-05,3,EAF2
ENSG00000163875,4.824871398,2.387762214,7.50E-05,5.11E-05,1,MEAF6
ENSG00000080503,-3.715847327,6.374758778,7.55E-05,5.14E-05,9,SMARCA2
ENSG00000198805,-3.703213949,6.582381425,7.61E-05,5.17E-05,14,PNP
ENSG00000168876,3.745502637,5.679564749,7.64E-05,5.19E-05,11,ANKRD49
ENSG00000167286,3.76694806,5.531360239,7.65E-05,5.20E-05,11,CD3D
ENSG00000166046,4.015319324,3.9383152,7.66E-05,5.21E-05,12,TCP11L2
ENSG00000161542,5.388476023,2.040491463,7.72E-05,5.24E-05,17,PRPSAP1
ENSG00000164109,5.388476023,2.040491463,7.72E-05,5.24E-05,4,MAD2L1
ENSG00000189227,5.388476023,2.040491463,7.72E-05,5.24E-05,15,C15orf61
ENSG00000087191,3.708386867,6.356726634,7.73E-05,5.25E-05,17,PSMC5
ENSG00000115761,-3.993064146,3.712719888,7.83E-05,5.31E-05,2,NOL10
ENSG00000135624,3.683493214,7.120113085,7.84E-05,5.32E-05,2,CCT7
ENSG00000257621,3.651091022,8.813991783,7.93E-05,5.38E-05,14,PSMA3-AS1
ENSG00000015285,8.125867122,1.546424445,8.11E-05,5.49E-05,X,WAS
ENSG00000211794,8.125867122,1.546424445,8.11E-05,5.49E-05,14,TRAV12-3
ENSG00000003436,-8.14408421,1.479395057,8.11E-05,5.49E-05,2,TFPI
ENSG00000137571,-8.14408421,1.479395057,8.11E-05,5.49E-05,8,SLCO5A1
ENSG00000102312,-8.14408421,1.479395057,8.11E-05,5.49E-05,X,PORCN
ENSG00000079277,-8.14408421,1.479395057,8.11E-05,5.49E-05,1,MKNK1
ENSG00000137177,8.125867122,1.546424445,8.11E-05,5.49E-05,6,KIF13A
ENSG00000157827,-8.14408421,1.479395057,8.11E-05,5.49E-05,2,FMNL2
ENSG00000172216,-8.14408421,1.479395057,8.11E-05,5.49E-05,20,CEBPB
ENSG00000104957,-8.14408421,1.479395057,8.11E-05,5.49E-05,19,CCDC130
ENSG00000081181,8.125867122,1.546424445,8.11E-05,5.49E-05,14,ARG2
ENSG00000171862,3.667097355,7.160016414,8.19E-05,5.54E-05,10,PTEN
ENSG00000257923,3.96677446,4.014930216,8.21E-05,5.55E-05,7,CUX1
ENSG00000074370,-3.766795691,5.266103332,8.28E-05,5.59E-05,17,ATP2A3
ENSG00000106723,-3.79672006,4.576177034,8.29E-05,5.60E-05,9,SPIN1
ENSG00000136827,-5.530509004,1.948818096,8.57E-05,5.77E-05,9,TOR1A
ENSG00000198742,5.361064698,2.01582654,8.57E-05,5.77E-05,7,SMURF1
ENSG00000101194,5.361064698,2.01582654,8.57E-05,5.77E-05,20,SLC17A9
ENSG00000283293,-4.513248606,2.794663912,8.65E-05,5.82E-05,6,RN7SK
ENSG00000134108,-3.631094408,7.652343894,8.82E-05,5.93E-05,3,ARL8B
ENSG00000055130,3.689326029,5.77818159,8.84E-05,5.94E-05,7,CUL1
ENSG00000114850,4.781887971,2.348901975,8.85E-05,5.95E-05,3,SSR3
ENSG00000116221,3.870859598,4.238898809,8.86E-05,5.95E-05,1,MRPL37
ENSG00000204165,-4.951393423,2.280663927,8.85E-05,5.95E-05,X,CXorf65
ENSG00000141101,3.66566418,6.498961415,8.98E-05,6.03E-05,16,NOB1
ENSG00000131375,3.687762887,5.938705001,9.07E-05,6.08E-05,3,CAPN7
ENSG00000145495,3.608523652,9.575377204,9.17E-05,6.14E-05,5,MARCHF6
ENSG00000122257,-3.631960578,6.994500241,9.18E-05,6.15E-05,16,RBBP6
ENSG00000165792,-3.699132621,5.508122008,9.26E-05,6.20E-05,14,METTL17
ENSG00000197050,8.086482214,1.511391204,9.36E-05,6.26E-05,19,ZNF420
ENSG00000184939,-8.099849453,1.43913958,9.36E-05,6.26E-05,16,ZFP90
ENSG00000253948,8.086482214,1.511391204,9.36E-05,6.26E-05,8,VPS13B-DT
ENSG00000135966,-8.099849453,1.43913958,9.36E-05,6.26E-05,2,TGFBRAP1
ENSG00000076944,-8.099849453,1.43913958,9.36E-05,6.26E-05,19,STXBP2
ENSG00000101846,-8.099849453,1.43913958,9.36E-05,6.26E-05,X,STS
ENSG00000141526,-8.099849453,1.43913958,9.36E-05,6.26E-05,17,SLC16A3
ENSG00000149577,8.086482214,1.511391204,9.36E-05,6.26E-05,11,SIDT2
ENSG00000175634,-8.099849453,1.43913958,9.36E-05,6.26E-05,11,RPS6KB2
ENSG00000108262,-8.099849453,1.43913958,9.36E-05,6.26E-05,17,GIT1
ENSG00000187790,-8.099849453,1.43913958,9.36E-05,6.26E-05,14,FANCM
ENSG00000198865,-8.099849453,1.43913958,9.36E-05,6.26E-05,5,CCDC152
ENSG00000145332,3.898564739,4.06405955,9.43E-05,6.30E-05,4,KLHL8
ENSG00000214113,3.805443889,4.71797135,9.46E-05,6.32E-05,6,LYRM4
ENSG00000185022,-5.498881526,1.919711515,9.52E-05,6.36E-05,22,MAFF
ENSG00000123124,4.759906278,2.329066916,9.63E-05,6.42E-05,8,WWP1
ENSG00000116750,-3.687826276,5.230201463,9.69E-05,6.46E-05,1,UCHL5
ENSG00000163866,4.030102476,3.673545344,9.86E-05,6.56E-05,1,SMIM12
ENSG00000253352,3.602896555,7.68020275,9.90E-05,6.59E-05,22,TUG1
ENSG00000116898,-4.348954813,2.946430125,9.95E-05,6.62E-05,1,MRPS15
ENSG00000166920,-3.653236713,5.767502005,9.96E-05,6.62E-05,15,C15orf48
ENSG00000137996,-4.036985491,3.121777477,0.000100584,6.68E-05,1,RTCA
ENSG00000114423,-4.036985491,3.121777477,0.000100584,6.68E-05,3,CBLB
ENSG00000164902,-3.635817637,6.249006163,0.000101329,6.73E-05,5,PHAX
ENSG00000163170,-3.851708354,4.111092916,0.00010185,6.76E-05,2,BOLA3
ENSG00000107438,3.649118242,6.159696444,0.000102183,6.78E-05,10,PDLIM1
ENSG00000102580,3.577956387,9.142198079,0.000103649,6.86E-05,13,DNAJC3
ENSG00000261052,3.666578086,5.574771236,0.000104394,6.91E-05,16,SULT1A3
ENSG00000131876,-3.612860367,6.361689532,0.000104788,6.93E-05,15,SNRPA1
ENSG00000007341,4.737584471,2.308951685,0.000104849,6.94E-05,1,ST7L
ENSG00000168255,-4.333207645,2.93182002,0.000104985,6.94E-05,7,POLR2J3
ENSG00000155307,-3.57752033,8.422638375,0.000105062,6.95E-05,21,SAMSN1
ENSG00000049759,-3.585001352,7.642452318,0.000105396,6.97E-05,18,NEDD4L
ENSG00000105698,4.216531472,3.287692133,0.000105769,6.99E-05,19,USF2
