,stage1,stage2
ENSG00000159658.10,243.4944499,1075.44898
ENSG00000159692.15,1721.519546,4127.571429
ENSG00000159720.11,205.3542471,594.3469388
ENSG00000159753.13,7.785714285,0.020408163
ENSG00000159840.15,0.198117761,2.734693878
ENSG00000159842.14,124.3782143,147.8367347
ENSG00000159873.9,75.14527027,112.3469388
ENSG00000159884.11,90.63127415,259.6734694
ENSG00000159921.14,0.040540541,0.06122449
ENSG00000159958.6,3017.152992,5461.231837
ENSG00000160014.16,2.102364865,349.3877551
ENSG00000160049.11,69.96966941,2.568163265
ENSG00000160050.14,531.819257,0.020408163
ENSG00000160058.18,22.61800193,0.081632653
ENSG00000160072.19,0.022442085,47.14285714
ENSG00000160075.11,104.6595077,157.0816327
ENSG00000160087.20,99.93412162,541.4897959
ENSG00000160094.14,0.071911197,0.020408163
ENSG00000160124.9,118.0916988,143.0816327
ENSG00000160131.13,268.0164093,722.7346939
ENSG00000160179.18,510.9333977,3.714285714
ENSG00000160182.2,0.040540541,0.020408163
ENSG00000160185.14,0.017857143,0.040816327
ENSG00000160190.13,12.91964286,1.387755102
ENSG00000160191.17,4.152750965,0.020408163
ENSG00000160193.11,0.598696911,0.102040816
ENSG00000160194.17,103.7811294,171.6938776
ENSG00000160199.14,54.30405405,0.12244898
ENSG00000160201.11,620.2488707,607.9942857
ENSG00000160208.12,213.023166,2.020408163
ENSG00000160209.18,63.58011582,0.795918367
ENSG00000160211.15,1.041023166,0.06122449
ENSG00000160213.6,81.3540058,838.3673469
ENSG00000160214.12,13.78547298,0.224489796
ENSG00000160216.18,4.046814672,48
ENSG00000160218.12,60.82594595,0.020408163
ENSG00000160219.11,594.8764477,0.12244898
ENSG00000160221.16,4.652712356,1104.476122
ENSG00000160223.16,97.44642855,100.2532653
ENSG00000160226.15,2.191406853,0.141020408
ENSG00000160255.17,280.8219112,794.6326531
ENSG00000160271.14,44.88754826,103.8163265
ENSG00000160294.10,429.4943557,0.183673469
ENSG00000160299.16,36.34507722,1.040816327
ENSG00000160305.17,4.978281853,0.12244898
ENSG00000160307.9,0.026785715,0.020408163
ENSG00000160310.17,517.1336873,74
ENSG00000160326.13,0.013513514,4.653061224
ENSG00000160336.14,0.785714286,0.102040816
ENSG00000160408.14,48.89276786,10.61183673
ENSG00000160410.14,194.679778,0.387755102
ENSG00000160446.18,13.75458494,4.040816327
ENSG00000160551.11,2019.772683,256.3265306
ENSG00000160570.13,23.10328185,70.2244898
ENSG00000160584.15,166.6923263,1.510204082
ENSG00000160588.9,3.331563707,0.408163265
ENSG00000160593.18,242.3327703,1.428571429
ENSG00000160613.12,853.0801812,591.5195918
ENSG00000160633.12,312.6221139,875.4395918
ENSG00000160654.9,743.8325287,568.0204082
ENSG00000160679.12,1027.483642,1033.510204
ENSG00000160683.4,1001.527751,1273.346939
ENSG00000160688.18,220.8897201,424.4285714
ENSG00000160691.18,219.2540975,0.571428571
ENSG00000160695.14,92.96887066,476.3061224
ENSG00000160710.15,418.8158784,423.0816327
ENSG00000160712.12,264.1935328,0.081632653
ENSG00000160714.9,420.6344112,191.9795918
ENSG00000160741.16,20.02413128,0.040816327
ENSG00000160752.14,291.2976762,333.0965306
ENSG00000160753.15,0.026785715,0.06122449
ENSG00000160767.20,0.040540541,0.06122449
ENSG00000160783.19,189.8646887,111.8173469
ENSG00000160785.13,0.026785715,0.12244898
ENSG00000160789.19,200.5542954,332.1836735
ENSG00000160799.11,546.0752896,1.326530612
ENSG00000160803.7,0.031370657,0.081632653
ENSG00000160813.6,34.11794643,15.24163265
ENSG00000160818.16,467.4423263,281.5510204
ENSG00000160856.20,368.6428571,10
ENSG00000160888.6,86.40202461,395.5608163
ENSG00000160908.14,34.0226834,626.8367347
ENSG00000160932.10,50.46862934,0.163265306
ENSG00000160948.13,106.4594595,142.1020408
ENSG00000160953.15,22.93339769,2286.897959
ENSG00000160961.11,0.098214286,0.020408163
ENSG00000160991.15,956.2524134,321.6530612
ENSG00000161010.14,113.4053716,12.86122449
ENSG00000161011.19,623.6250338,1055.42449
ENSG00000161016.17,3518.105454,6300.795918
ENSG00000161021.12,2.104971043,21.40816327
ENSG00000161031.12,0.022442085,0.06122449
ENSG00000161057.11,303.5065155,1614.55102
ENSG00000161179.13,7.022442084,0.265306122
ENSG00000161202.17,0.062741313,0.489795918
ENSG00000161203.13,401.8759653,782.8163265
ENSG00000161204.11,0.071428572,90.93877551
ENSG00000161265.14,647.6722973,522.4489796
ENSG00000161405.16,567.4956564,405.8367347
ENSG00000161526.14,291.5907336,90.67346939
ENSG00000161533.11,14.71114865,5.734693878
ENSG00000161542.16,2.746138996,53.18367347
ENSG00000161544.9,4.283783784,0.020408163
ENSG00000161547.16,1192.676168,3589.932653
ENSG00000161618.9,90.99131277,320.3469388
ENSG00000161638.10,0.089285715,81.20408163
ENSG00000161654.9,1924.889467,2238.556531
ENSG00000161671.16,76.74956081,589.6083673
ENSG00000161791.13,169.0862838,482.5228571
ENSG00000161813.21,103.1081081,0.87755102
ENSG00000161835.10,213.5412645,154.7959184
ENSG00000161847.13,13.0090999,38.15326531
ENSG00000161888.11,0.103523166,0.306122449
ENSG00000161912.17,0.008928572,0.244897959
ENSG00000161920.9,136.7594812,0.102040816
ENSG00000161921.14,448.3853765,4.612244898
ENSG00000161929.14,179.2739623,47.16326531
ENSG00000161939.19,54.80875724,6.23244898
ENSG00000161960.14,3823.296296,3319.738367
ENSG00000161970.12,1358.692782,4687.463673
ENSG00000161980.5,31.9994112,0.102040816
ENSG00000161981.10,66.78726835,2.040816327
ENSG00000162032.15,104.096472,0.367346939
ENSG00000162063.12,0.211389961,0.020408163
ENSG00000162065.12,830.1732626,218.6122449
ENSG00000162086.14,6.90299228,114.0816327
ENSG00000162144.9,256.5423215,206.7828571
ENSG00000162191.13,283.1344112,59.02040816
ENSG00000162222.13,0.0625,0.183673469
ENSG00000162231.13,241.6971525,429.6326531
ENSG00000162236.11,229.012307,2.102040816
ENSG00000162241.12,27.88151544,0.142857143
ENSG00000162244.10,1173.522573,1792.920816
ENSG00000162298.18,318.1020753,103.3061224
ENSG00000162300.11,38.16731419,0.040816327
ENSG00000162368.13,13.82142857,257.8163265
ENSG00000162384.13,0.071669884,22.04081633
ENSG00000162385.10,419.6696429,0.428571429
ENSG00000162402.13,582.319257,38.55102041
ENSG00000162408.10,418.1971526,0.040816327
ENSG00000162413.16,19.19184363,232.2040816
ENSG00000162419.12,30.63175676,781.0204082
ENSG00000162433.14,0.171090734,40.83673469
ENSG00000162434.11,1161.440396,1827.653061
ENSG00000162441.11,162.7176641,0.06122449
ENSG00000162496.8,0.386824325,1.857142857
ENSG00000162511.7,8339.925434,10279.83673
ENSG00000162517.12,624.9285714,54.81632653
ENSG00000162520.14,394.0947491,133.3991837
ENSG00000162521.18,562.1016796,247.2202041
ENSG00000162542.13,9.75,0.040816327
ENSG00000162551.13,5.531611971,0.020408163
ENSG00000162585.16,6.571911199,19.75510204
ENSG00000162599.15,0.170849421,49.02040816
ENSG00000162600.11,154.5062742,0.040816327
ENSG00000162601.9,454.054778,0.183673469
ENSG00000162604.12,283.7975386,2.530612245
ENSG00000162607.12,164.0996622,251.5918367
ENSG00000162613.16,286.9162645,859.5714286
ENSG00000162614.18,8.625,0.020408163
ENSG00000162616.8,1.888513514,0.183673469
ENSG00000162623.15,39.49179537,1421.693878
ENSG00000162630.5,0.076254826,0.020408163
ENSG00000162636.15,9.253137067,1.959183673
ENSG00000162639.15,0.751930502,0.020408163
ENSG00000162642.13,157.5178572,716.4897959
ENSG00000162645.12,291.0929054,231.9387755
ENSG00000162654.8,120.093388,13.28571429
ENSG00000162664.16,367.074083,545.3877551
ENSG00000162676.11,0.040540541,0.06122449
ENSG00000162688.16,112.6377896,0.183673469
ENSG00000162692.10,0.067567568,0.040816327
ENSG00000162695.11,231.2847491,250.2040816
ENSG00000162702.7,150.7936776,1.265306122
ENSG00000162704.15,809.6841216,1085.326531
ENSG00000162711.16,4.351110039,0.040816327
ENSG00000162714.12,3.183880309,0.06122449
ENSG00000162734.12,47.07311776,33.53061224
ENSG00000162735.18,32.32697877,0.040816327
ENSG00000162736.15,56.68846526,860.8979592
ENSG00000162739.13,102.2630309,60.89795918
ENSG00000162769.12,0.071669884,0.06122449
ENSG00000162772.16,0.080839769,1.693877551
ENSG00000162775.14,132.1983591,245.8163265
ENSG00000162777.16,55.16167953,0.408163265
ENSG00000162783.10,62.4642857,391.0204082
ENSG00000162804.13,0.013513514,0.020408163
ENSG00000162813.17,5.553812742,9.795918367
ENSG00000162817.6,0.08976834,1.06122449
ENSG00000162819.11,399.3175676,1090.897959
ENSG00000162825.16,15.72703668,0.024489796
ENSG00000162836.11,92.99855214,0.020408163
ENSG00000162851.7,18.02437258,970.9387755
ENSG00000162852.13,362.199083,324.4897959
ENSG00000162869.15,607.4905889,0.020408163
ENSG00000162889.10,150.8187741,157.2653061
ENSG00000162892.15,100.1430985,1.387755102
ENSG00000162894.11,1656.406853,584.6938776
ENSG00000162896.5,112.2340733,0.306122449
ENSG00000162909.17,175.2480695,2.06122449
ENSG00000162910.18,100.5743243,494.5714286
ENSG00000162923.14,465.0777027,1106.959184
ENSG00000162924.13,2824.123874,2693.512245
ENSG00000162927.13,2.872586873,484.3673469
ENSG00000162928.8,46.82166988,2
ENSG00000162959.13,59.5240951,920.9253061
ENSG00000162961.13,572.3306684,342.4504082
ENSG00000162971.10,36.7234556,0.040816327
ENSG00000162972.10,57.23817568,0.06122449
ENSG00000162976.12,112.9558398,301.3265306
ENSG00000162980.16,3.438921332,12.32265306
ENSG00000163001.11,34.94111969,0.12244898
ENSG00000163002.12,161.8571429,0.020408163
ENSG00000163029.15,1013.469353,1325.040816
ENSG00000163041.9,3222.348475,4608.41898
ENSG00000163050.16,29.5492278,0.020408163
ENSG00000163069.12,88.46307914,23.02040816
ENSG00000163104.17,14.56418919,9.510204082
ENSG00000163110.14,85.06346526,0.020408163
ENSG00000163125.15,15.36414093,0.183673469
ENSG00000163126.14,0.008928572,0.06122449
ENSG00000163131.10,1013.372104,278.9183673
ENSG00000163155.11,1.714527027,0.040816327
ENSG00000163156.11,69.71814673,286.1428571
ENSG00000163159.12,121.4321911,1.142857143
ENSG00000163161.12,113.6138996,0.285714286
ENSG00000163162.8,795.6322396,238
ENSG00000163166.14,147.8162404,1265.122449
ENSG00000163170.11,0.64261583,15.63265306
ENSG00000163171.7,54.7767857,362.6122449
ENSG00000163191.5,283.9263996,647.244898
ENSG00000163214.20,0.017857143,4.653061224
ENSG00000163219.11,682.4186776,1113.183673
ENSG00000163249.11,16.61887066,0.102040816
ENSG00000163257.10,65.21911199,0.387755102
ENSG00000163291.14,32.30381274,0.020408163
ENSG00000163297.16,89.36607145,0.285714286
ENSG00000163312.10,51.42977799,329.877551
ENSG00000163319.10,185.0012596,456.8163265
ENSG00000163320.10,131.111028,340.4285714
ENSG00000163328.13,1.621621622,0.142857143
ENSG00000163344.5,0.053812742,0.020408163
ENSG00000163346.16,84.14020271,0.551020408
ENSG00000163348.3,0.013513514,0.020408163
ENSG00000163349.21,120.2019788,52.93877551
ENSG00000163364.9,0.197393823,0.224489796
ENSG00000163374.19,16.99979488,297.12
ENSG00000163376.11,216.8597973,55.69387755
ENSG00000163378.13,0.026785715,2.775510204
ENSG00000163382.11,145.9734556,844.4489796
ENSG00000163389.10,383.9162645,0.040816327
ENSG00000163399.15,371.0420946,220.877551
ENSG00000163412.12,0.688706564,5.489795918
ENSG00000163428.3,7.031611969,269.5959184
ENSG00000163444.11,3.250965251,0.673469388
ENSG00000163453.11,0.611322394,2.380408163
ENSG00000163463.11,319.2179054,736.7346939
ENSG00000163466.15,10860.62862,11403.18367
ENSG00000163468.14,331.4000965,276.1836735
ENSG00000163479.13,190.168195,290.4285714
ENSG00000163481.7,0.022442085,0.020408163
ENSG00000163492.14,141.7039816,581.1895918
ENSG00000163508.12,0.017857143,0.244897959
ENSG00000163510.13,157.6088321,766.5714286
ENSG00000163512.13,13.44570463,169.877551
ENSG00000163513.17,71.83180501,21.59183673
ENSG00000163516.13,442.0340251,115.244898
ENSG00000163519.13,3.705357143,1.142857143
ENSG00000163527.9,71.54271233,34.18367347
ENSG00000163528.12,0.062982626,0.020408163
ENSG00000163534.14,149.7340734,502.1020408
ENSG00000163535.17,1.193291506,14.81632653
ENSG00000163536.12,0.062741313,0.020408163
ENSG00000163539.16,35.28667954,174.2857143
ENSG00000163541.11,36.54560811,0.224489796
ENSG00000163545.8,148.8011583,0.020408163
ENSG00000163558.12,76.34652509,0.816326531
ENSG00000163563.7,52.31081081,416.5102041
ENSG00000163564.14,30.58928572,0.265306122
ENSG00000163565.18,3012.838448,5182.918367
ENSG00000163568.14,892.2316603,0.102040816
ENSG00000163577.7,0.085183398,0.020408163
ENSG00000163584.17,53.2594112,331.5102041
ENSG00000163586.9,0.61703668,15.51020408
ENSG00000163596.16,0.008928572,38.85714286
ENSG00000163597.14,494.7829272,285.5063265
ENSG00000163599.14,23.71380309,0.306122449
ENSG00000163600.12,270.0436776,0.306122449
ENSG00000163602.10,551.7468628,0.87755102
ENSG00000163605.14,473.7483108,1254.48898
ENSG00000163606.10,0.049227799,0.306122449
ENSG00000163607.15,52.79319499,178.2857143
ENSG00000163608.14,25.18026062,4.693877551
ENSG00000163626.16,11.98431467,0.12244898
ENSG00000163629.12,0.044642857,0.979591837
ENSG00000163631.16,19.82746139,1.93877551
ENSG00000163634.11,442.3863417,1
ENSG00000163635.17,125.4611487,534.5714286
ENSG00000163636.10,298.6160715,662.3877551
ENSG00000163644.14,509.2246622,635.9591837
ENSG00000163645.14,0.160535715,0.795918367
ENSG00000163655.15,0.179054054,0.653061224
ENSG00000163659.12,879.2864383,66.46938776
ENSG00000163660.11,1827.354488,2773.857143
ENSG00000163681.14,1.000723938,142.8979592
ENSG00000163682.15,2859.019308,3992.006327
ENSG00000163683.11,2369.130792,730.8367347
ENSG00000163684.11,32.62026544,181.392449
ENSG00000163694.14,92.76809848,0.020408163
ENSG00000163697.16,1.801640927,61.6122449
ENSG00000163714.17,1248.084218,1771.489796
ENSG00000163719.19,165.5721525,24.40816327
ENSG00000163728.10,18.06322394,1510.741633
ENSG00000163734.4,0.058397684,0.020408163
ENSG00000163738.18,45.87837838,124.1836735
ENSG00000163739.4,0.071428572,0.795918367
ENSG00000163743.13,24.41310811,0.06122449
ENSG00000163751.3,0.022442085,0.326530612
ENSG00000163754.17,9.627171817,366.3469388
ENSG00000163755.8,0.297644788,0.12244898
ENSG00000163781.12,13.14744208,324.2040816
ENSG00000163785.12,0.111727799,0.204081633
ENSG00000163788.13,23.60328185,4.979591837
ENSG00000163798.13,121.2729247,0.183673469
ENSG00000163806.15,1.277321429,0.06122449
ENSG00000163807.5,72.22177365,344.9577551
ENSG00000163811.11,911.089527,852.244898
ENSG00000163812.13,5.317084944,0.12244898
ENSG00000163818.16,0.446669884,0.081632653
ENSG00000163820.14,0.125723938,0.265306122
ENSG00000163823.3,0.067567568,9.408163265
ENSG00000163832.15,60.71452703,248.1632653
ENSG00000163840.9,410.6076255,224.3877551
ENSG00000163848.19,550.7314189,1124.918367
ENSG00000163866.8,410.6291023,168.7346939
ENSG00000163867.16,16.24592423,0.224489796
ENSG00000163872.15,0.054054054,146.7959184
ENSG00000163874.10,134.0031371,178.0408163
ENSG00000163875.15,1031.134652,68.06122449
ENSG00000163877.10,41.23455599,0.020408163
ENSG00000163882.9,65.95873553,0.12244898
ENSG00000163898.9,0.013513514,0.081632653
ENSG00000163900.10,189.3001931,0.163265306
ENSG00000163902.11,618.0697394,573.5918367
ENSG00000163904.12,98.06780889,0.102040816
ENSG00000163918.10,0.071911197,0.06122449
ENSG00000163923.9,3.259411197,0.06122449
ENSG00000163930.9,4.839285715,169.6938776
ENSG00000163931.15,60.1969112,0.93877551
ENSG00000163932.13,42.22852317,19.69387755
ENSG00000163935.13,299.8252896,293.5306122
ENSG00000163938.16,1169.346284,85.12244898
ENSG00000163939.18,15.76858108,336.64
ENSG00000163946.13,110.9736294,204.7728571
ENSG00000163947.11,100.0564672,566.0408163
ENSG00000163950.12,817.0653958,119.6530612
ENSG00000163956.10,454.9162645,4.102040816
ENSG00000163960.11,30.07395994,66.3744898
ENSG00000163961.4,972.9691146,101.5918367
ENSG00000163964.14,6.625965253,0.408163265
ENSG00000164022.16,214.4850386,70.18367347
ENSG00000164024.11,383.668195,621.3469388
ENSG00000164031.16,226.1782819,378.9791837
ENSG00000164032.11,5545.142375,8772.183673
ENSG00000164037.16,19.80137548,3.49122449
ENSG00000164038.14,32.65432191,76.90897959
ENSG00000164039.14,163.1600724,288.8028571
ENSG00000164040.16,18.83083977,173.1020408
ENSG00000164054.15,141.1110039,97.3877551
ENSG00000164056.10,35.2859556,69.10204082
ENSG00000164070.11,0.310627414,0.371020408
ENSG00000164073.10,15.44232626,99.53061224
ENSG00000164074.14,8.347731661,0.163265306
ENSG00000164077.13,0.035955599,0.448979592
ENSG00000164080.13,457.6551641,1245.979592
ENSG00000164081.12,90.04078187,35.08163265
ENSG00000164086.9,0.094353282,0.12244898
ENSG00000164088.17,0.049469112,205.2653061
ENSG00000164091.11,163.762307,0.204081633
ENSG00000164096.12,1141.851593,3983.469388
ENSG00000164104.11,1074.321187,263.122449
ENSG00000164109.13,0.121138996,53.18367347
ENSG00000164111.14,296.5289576,197.8571429
ENSG00000164118.12,36.30357143,132.8665306
ENSG00000164120.13,0.080839769,0.265306122
ENSG00000164125.15,0.008928572,0.020408163
ENSG00000164134.12,1366.02944,3.183673469
ENSG00000164144.15,0.112451738,23.93877551
ENSG00000164151.11,23.15878378,257.9183673
ENSG00000164162.13,136.9431564,0.061428571
ENSG00000164163.10,264.6676062,1534.422245
ENSG00000164164.15,73.59338802,256.3877551
ENSG00000164167.10,143.0769787,84.44897959
ENSG00000164168.7,17.69208494,0.326530612
ENSG00000164169.12,273.4326737,186.4693878
ENSG00000164171.10,0.040540541,0.081632653
ENSG00000164172.18,47.41747104,47.71428571
ENSG00000164180.13,11.25072394,0.346938776
ENSG00000164182.10,26.78382722,125.1689796
ENSG00000164187.6,0.026785715,207.7346939
ENSG00000164190.17,529.6165541,1680.877551
ENSG00000164209.16,0.312741313,40.28571429
ENSG00000164211.12,0.107866796,85.08163265
ENSG00000164219.9,551.6370488,348.8979592
ENSG00000164220.6,0.013513514,0.020408163
ENSG00000164236.11,99.54753862,295.4081633
ENSG00000164252.12,23.57166988,44.57142857
ENSG00000164253.13,22.77413128,206.1428571
ENSG00000164258.11,2.409749035,17.93877551
ENSG00000164266.10,11.31081081,0.06122449
ENSG00000164284.14,21.50015203,26.28530612
ENSG00000164291.16,0.459942085,0.102040816
ENSG00000164300.16,237.4111969,435.7142857
ENSG00000164305.18,161.3103282,3.591836735
ENSG00000164307.12,0.134893823,0.123673469
ENSG00000164308.16,430.4384653,761.4897959
ENSG00000164323.12,321.8882722,2.020408163
ENSG00000164327.12,880.6097975,2132.428571
ENSG00000164329.13,182.7531371,442.5714286
ENSG00000164330.16,1761.242278,1750.102041
ENSG00000164331.9,14.4203668,0.102040816
ENSG00000164332.7,0.482866796,0.06122449
ENSG00000164342.12,0.026785715,0.06122449
ENSG00000164346.9,232.0386076,475.6530612
ENSG00000164347.17,66.12657337,0.326530612
ENSG00000164366.3,90.24427365,0.020408163
ENSG00000164398.12,0.103281853,0.12244898
ENSG00000164405.10,865.1242762,1715.55102
ENSG00000164406.7,0.337837838,0.020408163
ENSG00000164414.17,73.13618728,0.06122449
ENSG00000164430.15,0.049227799,0.040816327
ENSG00000164442.9,0.327944015,0.224489796
ENSG00000164463.12,417.1561294,784.0612245
ENSG00000164466.12,501.754585,5.755102041
ENSG00000164483.16,0.297446911,0.306122449
ENSG00000164494.11,53.59387066,0.020408163
ENSG00000164506.14,0.152750965,0.020408163
ENSG00000164535.14,102.3128885,0.020408163
ENSG00000164543.5,599.14889,460.244898
ENSG00000164548.10,3399.048504,6584.265306
ENSG00000164574.15,0.29488417,19.91836735
ENSG00000164576.11,0.152750965,0.040816327
ENSG00000164587.11,14435.22015,15491.98122
ENSG00000164597.13,0.889107143,937.5520408
ENSG00000164603.11,30.80357143,131.1020408
ENSG00000164609.9,69.8503861,612.8979592
ENSG00000164610.8,11.83542471,43.63265306
ENSG00000164611.12,600.2333493,1650.530612
ENSG00000164615.4,345.1069015,636.7959184
ENSG00000164649.19,50.45511583,73.14285714
ENSG00000164654.15,126.3680019,0.12244898
ENSG00000164674.15,35.30429537,119.8979592
ENSG00000164687.10,11.31385859,601.3718367
ENSG00000164691.16,415.7804344,107.5859184
ENSG00000164695.4,15.22098215,0.020408163
ENSG00000164713.9,39.80719112,68.85714286
ENSG00000164715.5,47.66216216,0.020408163
ENSG00000164733.20,154.297056,203.5102041
ENSG00000164751.14,481.0603282,25.79591837
ENSG00000164754.14,632.2545995,1164.918367
ENSG00000164758.7,1311.423263,340.8163265
ENSG00000164776.9,10.12786197,6.022040816
ENSG00000164808.16,0.665057915,0.102040816
ENSG00000164818.15,393.2567568,0.040816327
ENSG00000164828.17,263.3905985,3.87755102
ENSG00000164830.18,158.7890927,19.06122449
ENSG00000164880.15,0.022442085,0.020408163
ENSG00000164896.19,0.076496139,0.020408163
ENSG00000164897.12,1.044642857,1.897959184
ENSG00000164898.12,71.71516166,0.06122449
ENSG00000164902.13,398.6809846,82.36734694
ENSG00000164916.10,123.1491313,268.6938776
ENSG00000164919.10,679.9411197,4468.408163
ENSG00000164924.17,10525.24757,7582.760816
ENSG00000164933.11,681.6662187,614.5038776
ENSG00000164934.13,194.0806443,1776.149184
ENSG00000164938.13,120.2917471,6.714285714
ENSG00000164941.13,0.121138996,0.040816327
ENSG00000164944.11,127.9633205,10.73469388
ENSG00000164949.7,0.142857143,0.12244898
ENSG00000164951.15,137.6776062,0.020408163
ENSG00000164961.15,161.3400097,24.97959184
ENSG00000164967.9,0.51761583,0.06122449
ENSG00000164978.17,10.99155405,3.673469388
ENSG00000164983.7,0.111727799,0.224489796
ENSG00000164985.14,247.8812742,317.6326531
ENSG00000165006.13,0.981418919,0.204081633
ENSG00000165025.14,820.3636581,156.4081633
ENSG00000165029.15,206.4090251,394.5714286
ENSG00000165030.3,0.834942085,0.06122449
ENSG00000165046.12,11.84869208,0.020408163
ENSG00000165060.11,10.74034749,0.040816327
ENSG00000165071.14,44.8484556,0.020408163
ENSG00000165102.14,60.74951738,99.16326531
ENSG00000165118.14,0.116071429,0.408163265
ENSG00000165119.20,1418.686535,1105.244898
ENSG00000165121.11,263.9864865,0.06122449
ENSG00000165138.17,0.026785715,0.020408163
ENSG00000165140.9,0.148407336,0.040816327
ENSG00000165156.14,23.29591216,0.367346939
ENSG00000165168.7,1376.595801,2039.918367
ENSG00000165169.10,232.3684846,1.204081633
ENSG00000165178.9,181.4811245,58.0777551
ENSG00000165195.15,1.283542472,0.367346939
ENSG00000165209.18,682.768581,396.7346939
ENSG00000165219.21,325.8245657,160.4693878
ENSG00000165233.17,233.2521718,1.265306122
ENSG00000165240.18,2.628378379,0.06122449
ENSG00000165264.10,115.050917,712.4693878
ENSG00000165271.16,0.013513514,252.9591837
ENSG00000165272.14,4.454874518,0.06122449
ENSG00000165275.9,131.6621622,0.163265306
ENSG00000165280.15,186.4343629,82.55102041
ENSG00000165283.15,359.9227799,433.5714286
ENSG00000165288.10,18.67881274,124.6734694
ENSG00000165300.7,0.008928572,0.020408163
ENSG00000165304.7,0.049227799,0.285714286
ENSG00000165312.6,154.3158784,0.142857143
ENSG00000165322.17,23.39358108,248.9387755
ENSG00000165355.7,166.4155406,329.0612245
ENSG00000165359.15,605.6805017,122.1836735
ENSG00000165389.6,5.845077219,1590.469388
ENSG00000165392.9,69.68339769,0.081632653
ENSG00000165406.15,3.759169884,0.06122449
ENSG00000165410.14,403.9406371,501.877551
ENSG00000165416.14,353.5885618,200.2040816
ENSG00000165417.11,38.76158301,808.4693878
ENSG00000165434.7,0.080357143,0.285714286
ENSG00000165457.13,409.4527027,123.3469388
ENSG00000165476.13,116.6749517,0.020408163
ENSG00000165487.13,369.4886583,0.081632653
ENSG00000165494.11,453.0191361,336.2718367
ENSG00000165501.16,70.52027027,2.082040816
ENSG00000165502.6,6717.847539,6939.176327
ENSG00000165506.14,52.22345558,188.877551
ENSG00000165512.4,445.7884242,19.07285714
ENSG00000165516.10,135.9152389,44.50040816
ENSG00000165525.17,1302.991211,811.3567347
ENSG00000165526.8,24.45994208,0.142857143
ENSG00000165527.6,4553.77558,4653.346939
ENSG00000165591.6,15.56298263,0.020408163
ENSG00000165609.12,94.39677365,610.4897959
ENSG00000165629.19,312.1978765,3063.387755
ENSG00000165630.13,151.8503861,575.3877551
ENSG00000165632.7,3.049710425,154.6530612
ENSG00000165633.12,0.013513514,0.020408163
ENSG00000165637.13,536.6898288,1188.545306
ENSG00000165644.10,0.035955599,0.06122449
ENSG00000165646.11,60.82465732,0.020408163
ENSG00000165650.11,32.36139479,1545.367347
ENSG00000165660.7,41.27944015,0.102040816
ENSG00000165661.16,0.187982626,52.73469388
ENSG00000165669.13,539.8185329,737.4081633
ENSG00000165671.19,6.930984556,291.0204082
ENSG00000165672.6,731.5644305,924.0816327
ENSG00000165675.16,49.09821429,0.020408163
ENSG00000165678.20,2621.335184,2575.816327
ENSG00000165688.11,61.15202703,197.6938776
ENSG00000165699.13,101.3424228,349.0408163
ENSG00000165704.14,295.1631274,312.6326531
ENSG00000165714.10,802.3957531,57.97959184
ENSG00000165732.12,2096.045126,3174.081633
ENSG00000165733.7,272.6742278,539.4081633
ENSG00000165775.17,1568.720068,627.41
ENSG00000165782.10,6.970559848,0.020408163
ENSG00000165792.17,74.20522927,47.17693878
ENSG00000165801.9,0.089527027,0.142857143
ENSG00000165805.9,0.013513514,0.040816327
ENSG00000165806.19,122.0678089,0.142857143
ENSG00000165810.16,0.022442085,0.285714286
ENSG00000165813.18,160.9850386,597.9387755
ENSG00000165819.11,56.6744281,741.3608163
ENSG00000165832.5,2.648648649,0.040816327
ENSG00000165861.13,0.035955599,187.877551
ENSG00000165879.8,0.017857143,362.6326531
ENSG00000165898.13,11.42446911,144.4489796
ENSG00000165915.13,8.99107143,21.71428571
ENSG00000165916.8,150.2473456,1655.326531
ENSG00000165929.12,17.94208494,0.816326531
ENSG00000165934.12,46.27244208,284.0204082
ENSG00000165943.4,1115.655164,0.163265306
ENSG00000165948.10,10.58566602,0.12244898
ENSG00000165949.12,0.378137066,508.244898
ENSG00000165959.11,17.3617278,0.040816327
ENSG00000165997.4,13.02533784,0.326530612
ENSG00000166002.6,0.652992278,0.020408163
ENSG00000166004.14,137.9356612,206.8010204
ENSG00000166012.16,1396.78736,982.8936735
ENSG00000166016.5,0.049469112,0.06122449
ENSG00000166024.13,217.8655888,0.244897959
ENSG00000166037.10,1140.519787,152.1428571
ENSG00000166046.10,31.63972008,204.0408163
ENSG00000166068.12,0.348214286,0.020408163
ENSG00000166128.12,472.1356178,3373.244898
ENSG00000166130.14,61.70535715,101.5918367
ENSG00000166135.13,20.24227799,312.5918367
ENSG00000166136.15,945.8351402,5446.70449
ENSG00000166140.17,174.7027027,0.040816327
ENSG00000166145.14,0.008928572,0.224489796
ENSG00000166164.15,238.6969184,10.20408163
ENSG00000166167.17,8.69642857,0.020408163
ENSG00000166170.9,191.4165058,254.6530612
ENSG00000166181.12,140.8157891,369.6920408
ENSG00000166197.16,558.7912645,327.3673469
ENSG00000166200.14,4.45246139,355.8163265
ENSG00000166224.16,642.2463802,696.9183673
ENSG00000166225.8,11.09242278,0.346938776
ENSG00000166226.12,962.2970562,675.2244898
ENSG00000166228.8,316.1525097,0.040816327
ENSG00000166233.14,701.6954635,368.9387755
ENSG00000166260.11,99.49155405,1.897959184
