"","B_P_Matrix.Ensembl_ID","C473_Exp_ave","C481_Exp_ave","LC03_Exp_ave","RC02_Exp_ave","RC03_Exp_ave","LC01_Exp_ave","R03_Exp_ave","R02_Exp_ave"
"46","ENSG00000003989.17",0.133333333333333,0,0,0,0.0540540540540541,0,0,0
"47","ENSG00000004059.10",0.733333333333333,162.729074074074,210.177096774194,0.769230769230769,558.314324324324,43.6938775510204,0.226296296296296,182.99125
"48","ENSG00000004139.13",0.266666666666667,0.185185185185185,0.010752688172043,0,0.0540540540540541,0.0816326530612245,0,0.0178571428571429
"49","ENSG00000004142.11",0.733333333333333,528.12962962963,3.41935483870968,0,0.27027027027027,0.0408163265306122,0,0.357142857142857
"50","ENSG00000004399.12",0,0,0.010752688172043,0,0,0,0,0.107142857142857
"51","ENSG00000004455.16",335.066666666667,928.48462962963,181.225806451613,93.2246153846154,1853.41054054054,496.624285714286,0.037037037037037,27.1535714285714
"52","ENSG00000004468.12",0.266666666666667,66.2777777777778,120.516129032258,0.461538461538462,20,82.4897959183673,0.0740740740740741,12.1607142857143
"53","ENSG00000004478.7",0.333333333333333,208.301666666667,315.401827956989,115.846153846154,0.0810810810810811,156.489795918367,185.481481481481,1.875
"54","ENSG00000004487.15",0.4,0.814814814814815,11.3978494623656,0,42.027027027027,0,1.85185185185185,0.0178571428571429
"55","ENSG00000004534.14",1657.33333333333,3308.97388888889,6812.09086021505,3005.23076923077,12736.5405405405,1191.75510204082,2264.14814814815,1426.50678571429
"56","ENSG00000004660.14",0,0.166666666666667,10.8064516129032,0.0769230769230769,0,0,0.185185185185185,284.267857142857
"57","ENSG00000004700.15",11.4206666666667,20.9261111111111,1916.03311827957,0.615384615384615,0.493243243243243,1117.65734693878,119.996296296296,330.424107142857
"58","ENSG00000004766.15",0,0.407407407407407,0.010752688172043,0,0.0810810810810811,0.0816326530612245,0,0
"59","ENSG00000004776.12",0,0,0,0,0,0,0,0
"60","ENSG00000004777.18",0,0,0.010752688172043,0,0,0,0,0.0178571428571429
"61","ENSG00000004779.9",54,1174.74074074074,238.666666666667,234,3.21621621621622,743.673469387755,757.666666666667,576.267857142857
"62","ENSG00000004799.7",0,0,0.010752688172043,0,0.0810810810810811,0.0408163265306122,0,0
"63","ENSG00000004809.13",0,0,0,0,0,0,0,0
"64","ENSG00000004838.13",0,0,0,0,0,0,0,0
"65","ENSG00000004846.16",0.0666666666666667,0.037037037037037,0,0,0,0.0204081632653061,0,0
"66","ENSG00000004848.7",0,0,0,0,0,0,0,0
"67","ENSG00000004864.13",0.4,2.96296296296296,3.33333333333333,50.4615384615385,0.351351351351351,269.734693877551,0.111111111111111,13.9285714285714
"68","ENSG00000004866.20",0.866666666666667,0.148148148148148,0.010752688172043,0,0.216216216216216,0.0204081632653061,0.037037037037037,0.0178571428571429
"69","ENSG00000004897.11",839.864,2097.04759259259,190.953548387097,169.230769230769,2006.43810810811,546.428571428571,868.740740740741,647.296785714286
"70","ENSG00000004939.13",7.86666666666667,0,0,0,0,0,0,0
"71","ENSG00000004948.13",0,0,0,0,0,0,0.037037037037037,0
